报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),15798,102106,70974,35252,13027,96035,66827,38258,16159,79646,56529,31015,10668,30751,19673,11298,5187,35284,27448,21112,12836,38592,26984,15364,9034,43381,30542,22599,10844,61543,42427,30321,41593,31730,31267,17797,
营业收入(万元),15798,102106,70974,35252,13027,96035,66827,38258,16159,79646,56529,31015,10668,30751,19673,11298,5187,35284,27448,21112,12836,38592,26984,15364,9034,43381,30542,22599,10844,61543,42427,30321,41593,31730,31267,17797,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
营业总成本(万元),15220,102424,70560,35372,13031,89011,60237,32971,13733,71885,51257,29049,10223,29884,19116,11032,5068,32267,25231,19930,12115,35116,24883,14263,8596,38465,27006,19633,9455,51087,35224,23962,30901,22070,24675,16212,
营业成本(万元),13154,86317,59389,28958,10784,74913,50474,26656,10587,58705,42066,23816,8154,25443,16184,9422,4565,30802,24134,18657,11370,32920,23771,13630,8073,36678,25408,18447,8671,46151,31811,21749,27402,19558,22765,15284,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
