报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),9873,6536,2047,12413,5803,4529,1402,10157,4944,7828,4341,1988,
营业收入(万元),9873,6536,2047,12413,5803,4529,1402,10157,4944,7828,4341,1988,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),8866,5973,2046,9618,5309,3826,1497,8372,3597,5655,3547,1696,
营业成本(万元),4196,2960,934,5006,2197,1701,488,3795,1658,2944,1843,670,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),121,79,18,134,64,52,21,112,55,74,59,24,
销售费用(万元),1044,650,293,841,634,387,179,517,233,285,160,136,
管理费用(万元),3673,2339,884,3562,2590,1694,843,3716,1485,2113,1389,823,
财务费用(万元),-253,-144,-41,-226,-172,-70,-32,-2,14,33,18,-1,
资产减值损失(万元),86,90,-42,301,-5,62,-3,234,153,206,79,45,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7,--,--,--,--,--,--,--,--,--,3,25,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2562,1642,1,2796,495,703,-95,1784,1346,2173,797,317,
营业外收入(万元),14,10,456,1899,1213,907,434,1227,445,555,335,182,
营业外支出(万元),5,4,4,6,5,5,2,15,8,14,8,8,
非流动资产处置损失(万元),6,6,4,0,--,--,--,3,3,0,--,--,
利润总额(万元),2571,1647,453,4689,1702,1606,338,2996,1784,2714,1124,491,
所得税费用(万元),40,-47,35,547,286,244,43,505,233,288,132,17,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2532,1694,419,4142,1416,1362,295,2491,1550,2426,992,474,
归属于母公司所有者的净利润(万元),2532,1694,419,4142,1416,1362,295,2491,1550,2426,992,474,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.37,0.27,0.07,0.72,0.25,0.24,0.05,0.56,0.49,--,--,--,
稀释每股收益,0.37,0.27,0.07,0.72,0.25,0.24,0.05,0.56,0.49,--,--,--,
