报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),991007,634418,276589,1178257,815819,487869,195459,918583,692843,426637,166802,1082935,885768,548166,221541,1363393,916416,571617,249949,1215300,880048,540865,233086,1106113,828390,497957,220920,723343,539283,345768,157022,673899,525536,348531,159116,719656,553661,331805,156866,728781,554659,357269,171447,682431,514128,351891,159658,649297,454317,293406,132983,
营业收入(万元),991007,634418,276589,1178257,815819,487869,195459,918583,692843,426637,166802,1082935,885768,548166,221541,1363393,916416,571617,249949,1215300,880048,540865,233086,1106113,828390,497957,220920,723343,539283,345768,157022,673899,525536,348531,159116,719656,553661,331805,156866,728781,554659,357269,171447,682431,514128,351891,159658,649297,454317,293406,132983,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),884122,573821,265087,1110006,768863,490673,222455,881513,640740,401645,175960,1000802,767735,497434,217484,1182466,758836,483387,221439,1049909,725391,459866,213096,948782,713456,444111,207258,646439,473706,301475,145066,593964,438680,291326,138090,658658,498407,319746,162410,820487,592868,379928,187483,688858,512400,341865,154320,640948,450509,296562,131471,
营业成本(万元),772331,500177,229208,972231,676487,429580,193170,777698,572961,356918,153496,874187,683018,441106,190128,1050577,674046,428716,194778,914998,637723,401528,183795,822791,613513,376376,176686,569785,417696,264218,127237,521289,386000,255913,121923,563590,423955,273027,137603,684337,514058,329745,162550,610322,456234,305762,137008,583386,415135,274415,120766,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
