报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),56315,213634,153871,103601,52446,204877,148708,100113,54338,188755,138325,92767,49910,165388,119948,81435,45831,148118,134490,126670,
营业收入(万元),56315,213634,153871,103601,52446,204877,148708,100113,54338,188755,138325,92767,49910,165388,119948,81435,45831,148118,134490,126670,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),41875,181671,121972,79158,38742,179944,126336,83159,43751,167439,116494,75868,38615,147606,102846,68850,36234,134014,121584,118402,
营业成本(万元),16927,68463,47516,32243,16219,64765,45632,30704,17261,59124,41629,27632,15049,47072,33749,22489,13220,44151,38914,41562,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),960,3950,2989,2102,1073,3149,1897,1360,829,2755,2114,1474,795,2407,1713,1254,740,2228,2515,2162,
销售费用(万元),18608,80213,53444,34517,16443,87181,64712,42407,21088,83360,57839,37700,18015,74904,53862,35737,17822,64808,59133,53131,
管理费用(万元),5357,27570,17349,10160,4968,23635,13529,8098,4058,18430,12028,6461,3351,18407,10270,6824,3111,17413,15719,16236,
财务费用(万元),-123,-611,-468,-274,-95,-179,-107,-69,-29,1832,1888,1732,934,3778,2864,1941,986,4005,4384,4446,
资产减值损失(万元),146,2087,1142,410,133,1393,672,658,544,1938,997,870,470,1037,387,605,355,1409,920,863,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),203,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4290,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15234,32644,31898,24443,13704,24933,22372,16954,10587,21315,21831,16899,11296,17782,17101,12585,9597,14104,12906,12557,
营业外收入(万元),36,592,708,430,276,1645,908,304,78,995,735,240,159,361,255,176,82,554,692,307,
营业外支出(万元),26,382,37,18,7,326,388,339,203,11,7,5,1,25,22,18,1,53,106,203,
非流动资产处置损失(万元),--,--,37,18,7,59,159,133,3,11,7,5,1,25,12,18,1,17,38,9,
利润总额(万元),15244,32854,32569,24855,13973,26252,22891,16919,10462,22299,22559,17134,11454,18118,17334,12743,9678,14605,13492,12661,
所得税费用(万元),3826,8858,8432,6419,3516,6442,5702,4259,2632,5748,5762,4427,3114,4839,4333,3227,2419,3728,3435,2228,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),11418,23996,24137,18436,10457,19810,17189,12660,7829,16550,16797,12708,8340,13280,13000,9516,7258,10878,10056,10433,
归属于母公司所有者的净利润(万元),10559,22232,22705,17743,10018,18332,16139,11995,7272,16550,16797,12708,8340,13280,13000,9516,7258,10878,10056,10433,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),859,1764,1432,693,440,1477,1050,665,558,0,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.27,0.57,0.58,0.82,0.46,0.85,0.75,0.56,0.34,0.88,0.93,0.78,0.51,0.82,0.8,0.59,0.44,0.67,0.62,0.64,
稀释每股收益,0.27,0.57,0.58,0.82,0.46,0.85,0.75,0.56,0.34,0.88,0.93,0.78,0.51,0.82,0.8,0.59,0.44,0.67,0.62,0.64,
