报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),541643,222019,935838,652401,391176,181595,691656,535151,341262,163390,634059,415852,244858,93900,437430,286829,171113,62390,268383,157785,103608,44986,211214,129242,81816,32742,160844,102500,63346,26274,97201,64121,39907,15263,68446,48493,29380,12288,52315,34723,22232,8496,35025,21718,11552,5384,22973,14920,7679,3825,
营业收入(万元),541643,222019,935838,652401,391176,181595,691656,535151,341262,163390,634059,415852,244858,93900,437430,286829,171113,62390,268383,157785,103608,44986,211214,129242,81816,32742,160844,102500,63346,26274,97201,64121,39907,15263,68446,48493,29380,12288,52315,34723,22232,8496,35019,21717,11552,5384,22968,14916,7679,3825,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,5,2,--,--,5,4,--,--,
营业总成本(万元),470446,185310,798766,560260,337831,157790,572643,452621,290325,140539,530021,343862,200718,75172,344247,227944,134739,47326,200935,115005,77590,34292,161711,98420,62524,24990,124775,79841,48860,20719,73253,47545,29929,11473,51182,35630,21209,9658,39066,25087,16146,6178,24612,15251,7231,3484,17663,11914,6064,3031,
营业成本(万元),362434,143072,646182,458447,271925,131530,464221,375443,239140,119873,440421,279306,156610,62204,286541,193942,112901,47326,173953,95907,63784,28984,129980,78979,49518,19417,101700,64683,39235,16544,62861,41209,25456,9229,40501,29247,16975,7853,30949,19625,12296,4506,19658,12535,5205,2669,14757,10095,4977,2581,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,4,--,--,0,0,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,3,0,--,--,--,0,--,--,
营业税金及附加(万元),4373,1842,8999,6063,3500,1754,7581,4297,3555,2045,6994,4669,2759,1205,4376,2795,1693,579,2655,1587,1012,382,2490,1651,1125,465,1903,1195,783,324,1004,623,400,169,824,583,383,143,782,520,345,289,583,300,259,90,367,221,131,78,
销售费用(万元),12826,5065,15570,8605,5212,1886,11730,8015,3948,1670,5825,3720,2159,1115,3569,2479,1451,577,2790,1794,931,444,1639,1371,712,354,1288,963,585,270,1164,827,529,263,869,632,409,128,717,611,444,223,767,591,397,215,392,183,18,5,
管理费用(万元),50390,20129,82892,53083,34647,13653,54608,38655,25657,8719,48446,35240,25328,4845,27696,11922,7102,3006,11445,8052,4931,2449,10791,7921,4884,2277,10267,7732,4900,2355,4038,2236,1514,839,3308,2440,1541,622,2224,1460,965,439,1459,763,552,249,1048,754,505,274,
财务费用(万元),30210,15202,43687,31522,19999,8974,33306,23810,15614,8231,26608,18960,11948,5803,17458,12372,7158,2891,6398,3799,3067,2033,11990,8499,6285,2478,7251,5269,3357,1226,3814,2650,2029,974,3754,2728,1898,912,3284,2461,1615,722,1229,849,606,261,653,442,215,94,
资产减值损失(万元),10214,--,1436,2540,2548,-7,1197,2400,2411,--,1727,1967,1914,--,4607,4435,4435,--,3694,3866,3866,--,4821,-1,--,--,2366,--,--,--,371,--,0,--,1924,--,2,--,1109,407,481,--,913,213,213,0,446,218,218,--,
公允价值变动收益(万元),--,--,--,--,--,-48,-9,-326,-15,3,20,-67,29,--,--,-493,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
投资收益(万元),-6,-24,850,41,23,-388,1193,951,-58,193,866,-239,-447,-135,-619,-1000,-771,-62,-411,-61,-2,--,--,--,--,--,--,--,--,--,-3,-3,-3,-3,--,--,0,--,--,0,--,--,686,0,--,140,--,0,--,-17,
对联营企业和合营企业的投资收益(万元),-6,--,1358,--,65,--,1261,--,124,--,760,--,--,--,-1,--,--,--,-411,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,0,--,--,0,0,--,0,--,0,--,--,
