报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),314981,213150,104456,382796,250134,164773,76723,264979,176160,119089,60095,250940,201946,149081,70026,287231,201244,124097,55793,223282,170162,109884,58003,218666,171017,124518,48166,228873,181204,130065,65645,215252,127131,86835,35543,145995,107557,70849,25593,179932,154680,116860,53153,124560,85323,53101,14879,102843,80294,51664,20835,
营业收入(万元),314981,213150,104456,382796,250134,164773,76723,264979,176160,119089,60095,250940,201946,149081,70026,287231,201244,124097,55793,223282,170162,109884,58003,218666,171017,124518,48166,228873,181204,130065,65645,215252,127131,86835,35543,145995,107557,70849,25593,179932,154680,116860,53153,124560,85323,53101,14879,102843,80294,51664,20835,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),299534,201377,97273,370704,233874,155243,71393,299450,183595,126052,60389,261610,201094,148801,69603,300494,208013,127913,60380,236185,174908,110053,57604,235396,174461,124812,48273,235348,181497,129806,65530,228145,125943,85348,34838,152971,107515,68614,24943,182503,149273,111374,51878,121160,81835,49926,14715,99150,76799,49261,20700,
营业成本(万元),261952,176706,86485,326086,211022,140202,64419,230605,153473,103332,52550,226060,177852,132721,63395,263322,185525,112236,51328,202367,153295,98038,52828,199435,155478,112383,43214,208360,166961,119144,59966,199904,114250,76816,30977,130587,96167,62835,23029,160928,136487,102838,47627,107922,73375,44438,12434,89696,69619,44704,18585,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,0,--,--,0,0,
