报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),64570,235327,164466,105733,53601,136774,82618,47271,26629,114425,83674,56942,32689,123544,88537,61755,33387,137883,100353,68415,36993,111749,78229,54641,31674,83623,62036,43212,55915,30900,22262,
营业收入(万元),64570,235327,164466,105733,53601,136774,82618,47271,26629,114425,83674,56942,32689,123544,88537,61755,33387,137883,100353,68415,36993,111749,78229,54641,31674,83623,62036,43212,55915,30900,22262,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63728,227879,161273,103835,52313,131074,82269,48032,26053,111776,82823,53838,29618,114997,83695,54545,28868,111990,76285,49286,26206,84648,53466,38083,21955,58929,44732,31844,38323,21609,14861,
营业成本(万元),27823,100374,75330,50379,24574,61604,36476,20758,11592,46922,34228,23051,13614,48598,34599,23423,13929,52781,38054,25937,14459,43470,29719,20650,12435,33482,25026,17836,24204,14069,10949,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),252,1790,1260,799,380,1293,868,506,295,891,689,431,258,1790,1623,768,359,1339,1085,699,339,1046,774,580,297,643,587,470,171,36,25,
销售费用(万元),23310,77237,57353,37466,18938,47643,30319,18480,10131,40794,28780,19281,10687,39497,29387,18771,9781,39089,25750,15197,7877,25401,16808,11096,6377,14786,10749,7459,8276,4404,2293,
管理费用(万元),7267,34271,21118,13528,7003,20929,14181,8006,3733,19046,13555,8412,3994,19224,14050,8897,3838,18519,12642,8711,4024,16997,8559,7141,3683,11527,8658,6100,5660,2945,1616,
财务费用(万元),4075,7454,4035,1951,1019,874,605,86,-139,2662,2274,1727,465,631,-83,-73,-88,-2921,-2892,-2022,-1035,-4386,-3549,-2382,-1236,-1978,-468,-179,-139,-28,-179,
资产减值损失(万元),1000,6752,2177,-288,400,-1269,-180,196,441,1461,3299,936,601,5257,4120,2758,1050,3183,1646,764,543,2121,1155,998,399,468,180,158,151,183,157,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),6495,12349,6324,3086,1933,8357,6101,4267,1965,4602,3887,1798,890,5579,4542,3154,1648,1666,427,196,--,--,--,--,--,3,3,1,--,--,--,
对联营企业和合营企业的投资收益(万元),--,4086,--,--,--,6435,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7535,22388,9517,4984,3220,14057,6451,3505,2542,7251,4738,4903,3962,14126,9384,10363,6167,27560,24496,19326,10787,27101,24762,16557,9718,24698,17306,11369,17591,9291,7401,
营业外收入(万元),45,479,1104,301,225,5260,2726,147,122,822,214,100,75,1817,1680,1664,1645,1651,1675,285,286,1133,949,918,30,66,55,0,81,87,5,
营业外支出(万元),590,825,485,442,311,269,15,86,1,348,126,163,37,108,3,2,-2,65,85,24,18,362,387,328,300,20,3,2,36,0,1,
非流动资产处置损失(万元),--,--,33,33,--,146,--,--,--,12,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,1,--,--,--,--,--,
利润总额(万元),6990,22042,10136,4843,3133,19048,9162,3566,2663,7724,4826,4839,4000,15835,11061,12025,7814,29145,26085,19586,11055,27873,25324,17148,9448,24744,17358,11367,17637,9378,7405,
所得税费用(万元),641,2744,277,445,86,664,-60,-274,-43,279,24,512,388,3712,2255,2307,1633,5771,4928,4671,2466,4743,4537,2908,1603,3878,2632,1748,2425,357,-6,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6349,19298,9859,4398,3047,18384,9221,3840,2706,7446,4801,4327,3612,12122,8806,9718,6180,23374,21158,14915,8589,23129,20787,14239,7845,20866,14726,9620,15212,9021,7411,
归属于母公司所有者的净利润(万元),6033,18757,10225,5428,3513,16402,8244,3840,2706,7446,4801,4327,3612,12122,8806,9718,6180,23374,21158,14915,8589,23129,20787,14239,7845,20866,14726,9620,12329,6238,3765,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1718,1911,
少数股东损益(万元),316,541,-366,-1030,-466,1983,978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2883,2783,3646,
基本每股收益,0.15,0.47,0.26,0.14,0.09,0.41,0.21,0.1,0.14,0.37,0.24,0.22,0.18,0.61,0.44,0.49,0.31,1.17,1.06,0.75,0.43,1.16,1.04,0.71,0.39,1.25,0.95,0.64,0.83,1.57,1.19,
稀释每股收益,0.15,0.47,0.26,0.14,0.09,0.41,0.21,0.1,0.14,0.37,0.24,0.22,0.18,0.61,0.44,0.49,0.31,1.17,1.06,0.75,0.43,1.16,1.04,0.71,0.41,1.25,0.95,0.64,0.83,1.57,1.19,
