报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),746286,372763,161901,823794,605772,338837,145179,599606,427674,430910,166366,326438,180625,116046,
营业收入(万元),746286,372763,161901,823794,605772,338837,145179,599606,427674,430910,166366,326438,180625,116046,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),677633,340968,147978,755909,546006,309608,135191,562972,393827,407227,154763,309774,170467,110974,
营业成本(万元),588752,291979,126630,652632,479159,269826,116882,483869,345639,348449,132858,266226,143778,96183,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2400,691,257,2697,989,635,401,2198,979,1213,330,1048,509,365,
销售费用(万元),33388,18259,8444,37626,25783,15039,6860,31147,17915,21559,6852,14941,9151,3687,
管理费用(万元),52756,29610,13432,55453,34903,20900,9594,40570,25358,33812,12838,27146,16109,10805,
财务费用(万元),-2705,-1331,-276,3292,1708,1066,720,2075,2155,-718,-395,-801,-110,-401,
资产减值损失(万元),3042,1760,-510,4209,3464,2143,734,3114,1780,2911,2280,1214,1029,335,
公允价值变动收益(万元),-10376,-8826,-3725,7005,1018,1962,-21,--,--,--,--,--,--,--,
投资收益(万元),5323,8214,1187,7412,5385,4563,547,1332,1102,720,178,630,19,-46,
对联营企业和合营企业的投资收益(万元),-72,-48,--,834,796,816,--,1332,1102,720,178,-35,-70,-72,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),66822,34463,11385,82302,66170,35754,10514,37966,34949,24403,11782,17295,10176,5026,
营业外收入(万元),1169,299,2105,3100,2526,1319,47,3198,1393,951,532,1226,1601,802,
营业外支出(万元),677,311,6,494,338,119,2,834,4,77,20,27,6,2,
非流动资产处置损失(万元),5,53,2,96,80,15,--,2,1,14,--,0,--,--,
利润总额(万元),67314,34450,13483,84908,68358,36954,10559,40330,36339,25277,12294,18494,11771,5826,
所得税费用(万元),7748,3519,2255,10701,8910,4593,1143,4867,3399,2688,1347,2082,1357,602,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),59566,30931,11229,74207,59447,32361,9416,35463,32939,22589,10947,16412,10414,5224,
归属于母公司所有者的净利润(万元),59630,30982,11221,74196,59464,32403,9416,35446,32932,22588,10958,16389,10414,5224,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-64,-50,8,12,-17,-42,0,17,7,1,-11,23,--,--,
基本每股收益,1.49,0.78,0.28,2.04,1.64,0.89,0.23,0.98,0.91,0.62,1.66,0.45,1.58,0.79,
稀释每股收益,1.49,0.78,0.28,2.04,1.64,0.89,0.23,0.98,0.91,0.62,1.66,0.45,1.58,0.79,
