报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),37425,144134,112127,67587,27113,169422,113059,59958,27155,67890,33091,10807,5233,22050,14604,8805,3898,15822,11295,7215,3226,12673,9242,5911,2187,13072,9717,10685,7842,6718,
营业收入(万元),37425,144134,112127,67587,27113,169422,113059,59958,27155,67890,33091,10807,5233,22050,14604,8805,3898,15822,11295,7215,3226,12673,9242,5911,2187,13072,9717,10685,7842,6718,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35382,180517,105456,63738,25518,152988,100060,55071,24977,59998,28994,9616,4850,18825,12534,7425,3208,13365,9195,5772,2552,9627,6894,4367,1612,9734,7154,7743,6087,5665,
营业成本(万元),30728,123041,95106,58084,23069,137721,90064,48836,21996,53148,25440,8092,4146,15946,10590,6337,2787,11107,7708,4853,2178,8210,5943,3756,1435,8115,6014,6389,4845,4442,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),147,395,294,202,80,618,144,124,81,121,42,--,--,0,0,0,0,26,26,26,20,83,69,41,34,88,50,14,43,9,
销售费用(万元),856,2830,1931,1183,604,2484,1323,880,516,1283,799,439,218,687,495,294,133,558,366,248,130,322,230,146,45,347,215,327,294,298,
管理费用(万元),2503,12778,7228,4131,1703,9814,6671,4110,1877,4710,2343,953,446,2009,1388,761,332,1653,1137,638,283,1250,877,463,93,1014,752,909,866,845,
财务费用(万元),968,1069,563,107,250,1198,649,518,288,419,225,85,40,-29,-54,-45,-45,-181,-154,-105,-59,-342,-255,-71,4,8,0,19,5,38,
资产减值损失(万元),181,40404,335,32,-188,1155,1209,602,218,317,144,47,--,212,115,79,--,202,111,111,--,104,31,31,--,160,122,85,35,33,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2,7,4,--,--,--,--,--,--,93,93,93,55,34,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2232,-34480,6675,3849,1595,16434,12999,4887,2178,7985,4190,1284,438,3259,2085,1395,691,2456,2100,1443,674,3046,2348,1545,575,3339,2562,2942,1755,1052,
营业外收入(万元),753,67,1801,1123,372,1406,807,117,39,659,596,46,21,111,61,29,15,437,463,131,1,17,52,0,--,279,92,49,44,78,
营业外支出(万元),50,195,115,42,16,132,411,68,4,144,13,7,0,18,18,18,1,8,2,--,--,16,--,--,--,15,--,1,2,0,
非流动资产处置损失(万元),--,--,28,14,2,32,32,32,4,41,13,7,--,17,17,17,1,2,2,--,--,16,--,--,--,--,--,--,--,--,
利润总额(万元),2936,-34608,8361,4931,1951,17709,13395,4936,2213,8501,4773,1323,458,3351,2128,1405,705,2885,2561,1574,675,3047,2400,1545,575,3603,2654,2990,1796,1130,
所得税费用(万元),473,461,921,594,307,2425,1858,607,330,814,672,187,62,454,308,194,109,395,386,235,102,414,357,228,86,461,401,425,204,100,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2463,-35070,7440,4336,1644,15284,11537,4329,1883,7687,4102,1136,396,2897,1819,1211,596,2491,2176,1338,573,2633,2043,1317,489,3142,2253,2564,1592,1030,
归属于母公司所有者的净利润(万元),2297,-35120,7344,4325,1701,15646,11667,4377,1934,7694,4083,1121,375,2948,1873,1229,604,2495,2228,1385,573,2633,2043,1317,489,3142,2253,2564,1592,1030,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-16,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),166,50,97,11,-57,-363,-129,-48,-51,-7,19,15,21,-51,-53,-18,-8,-4,-52,-47,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,-0.5,0.11,0.06,0.07,0.73,0.54,0.2,0.09,0.47,0.28,0.08,0.03,0.22,0.35,0.23,0.11,0.47,0.42,0.26,0.11,0.55,0.44,0.31,0.12,0.79,0.56,0.64,0.4,0.26,
