报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),140815,92927,42046,472041,380084,195073,74728,313663,221738,147345,62060,323178,241829,158817,65844,393787,291841,196355,83373,400143,284616,184239,73592,412031,312999,197303,86984,402444,300405,202883,90232,278314,185247,121354,55180,253548,188715,30801,15205,66327,46481,30428,13905,53649,37810,24726,13560,45546,31633,19392,2789,
营业收入(万元),140815,92927,42046,472041,380084,195073,74728,313663,221738,147345,62060,323178,241829,158817,65844,393787,291841,196355,83373,400143,284616,184239,73592,412031,312999,197303,86984,402444,300405,202883,90232,278314,185247,121354,55180,253548,188715,30801,15205,66327,46481,30428,13905,53649,37810,24726,13560,45546,31633,19392,2789,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业总成本(万元),80024,54412,24659,365773,294580,175915,73751,307250,219353,146168,67317,327417,238475,155794,68766,385845,282486,190566,84426,400762,282592,184435,76940,395900,291063,181778,83142,370647,273725,185463,84236,268081,185050,121732,56199,249349,180708,28736,14159,60704,40910,27688,12590,49683,34843,23215,12472,41404,29405,18403,3515,
营业成本(万元),53451,37307,16418,280014,218000,135197,53233,234192,175187,116942,52689,255421,193451,125706,54274,304734,227723,153836,67127,319360,231926,152397,63453,318454,239118,149586,68901,301123,218600,147565,67944,215356,154490,100995,47431,193162,142594,22099,11034,45643,31036,21111,9832,37028,27551,18051,10728,32148,24148,14860,2543,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
