报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),150365,98037,50704,167867,119624,80706,38829,138754,122679,106258,94318,76074,46260,60459,
营业收入(万元),150365,98037,50704,167867,119624,80706,38829,138754,122679,106258,94318,76074,46260,60459,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),125540,81704,42970,145082,102158,69195,32934,123188,111998,100313,84541,66971,40472,56562,
营业成本(万元),97281,62439,34014,108546,77791,52724,25899,92432,84272,71838,62544,49319,29568,45713,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1246,882,316,1202,921,356,140,647,516,396,327,263,169,131,
销售费用(万元),9901,6650,3221,13281,9063,6082,2588,12555,10304,10668,8434,7300,4119,3299,
管理费用(万元),15492,11062,5141,19201,12875,8583,4176,15624,13894,14637,11807,8703,5858,5136,
财务费用(万元),1557,638,264,1596,717,662,169,1123,2578,2553,1169,1237,616,1764,
资产减值损失(万元),62,33,12,1255,791,787,-39,808,433,220,260,149,142,518,
公允价值变动收益(万元),--,--,--,90,88,88,88,-395,-505,822,-143,65,56,-43,
投资收益(万元),--,--,--,-126,-124,-124,-124,-400,296,326,139,--,--,-3,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25751,16733,7734,22748,17430,11476,5860,14771,10471,7093,9773,9168,5844,3852,
营业外收入(万元),65,49,137,1282,916,705,207,1262,1190,1056,1130,926,314,759,
营业外支出(万元),43,10,0,237,184,58,11,223,109,1049,620,306,29,58,
非流动资产处置损失(万元),31,8,0,135,86,56,5,179,65,52,52,181,20,30,
利润总额(万元),25773,16771,7870,23793,18162,12123,6056,15810,11552,7100,10283,9788,6129,4552,
所得税费用(万元),7126,4594,2190,6215,4692,3131,1756,6124,4845,2365,3700,2779,1681,913,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18647,12178,5680,17577,13470,8991,4300,9685,6707,4735,6582,7010,4448,3639,
归属于母公司所有者的净利润(万元),14457,9423,4518,13235,10466,6892,3459,6801,4161,3127,5213,5796,3889,3168,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),4191,2755,1162,4342,3004,2100,841,2884,2546,1608,1369,1214,559,471,
基本每股收益,1.43,1.02,0.51,1.51,1.19,0.78,0.39,0.77,0.47,0.36,0.61,0.84,0.62,0.53,
稀释每股收益,1.43,1.02,0.51,1.51,1.19,0.78,0.39,0.77,0.47,0.36,0.61,0.84,0.62,0.53,
