报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),696686,488573,295505,120930,500412,367553,231908,104419,382398,259639,162825,63551,185818,130789,81323,32892,133510,99753,62523,25277,101547,73810,46239,18657,70642,50835,31605,12595,48247,34331,21608,8663,34327,6207,26325,17829,
营业收入(万元),696686,488573,295505,120930,500412,367553,231908,104419,382398,259639,162825,63551,185818,130789,81323,32892,133510,99753,62523,25277,101547,73810,46239,18657,70642,50835,31605,12595,48247,34331,21608,8663,34327,6207,26325,17829,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),633130,438751,261798,110533,461473,328885,206160,95538,345001,233077,144995,59067,168915,117908,72380,30595,118747,87916,54312,22899,90607,65937,40653,17033,63482,46026,28040,11357,43605,31148,19180,7711,30941,5404,24398,17132,
营业成本(万元),459510,324529,196321,81987,333213,243146,153898,71048,261964,177919,110988,44964,123346,84921,51681,21691,84778,63267,39026,16226,63865,46318,28617,12030,45414,33335,20269,8174,31421,22741,13832,5621,22030,3901,17017,12569,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16627,11778,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2634,1802,1006,396,1889,1333,770,405,1125,783,438,170,321,241,164,62,248,197,127,68,208,141,81,38,188,152,90,56,227,154,97,36,141,26,248,465,
销售费用(万元),64865,42275,23420,10908,46418,30648,17856,9400,32683,21014,12387,5349,16411,12290,7769,3750,13438,10007,6106,2933,11584,8060,5180,2364,7911,5291,3174,1317,5017,3530,2110,734,3343,514,2410,1645,
管理费用(万元),61665,43808,31990,13493,63858,44977,28480,12585,45131,30761,19835,8086,26292,18826,11844,4886,20234,14511,9143,3790,15009,11495,6782,2616,10303,7488,4507,1808,7310,4845,3082,1309,5320,941,4382,2115,
财务费用(万元),17105,12155,7628,3443,11161,7593,4571,2163,3384,1958,971,331,2252,1405,751,170,-281,-320,-265,-201,-231,-276,-167,-80,-536,-409,-125,-43,-386,-156,26,10,96,21,268,286,
资产减值损失(万元),10725,2405,1433,306,4933,1188,585,-62,714,643,376,166,293,224,172,36,330,253,174,82,173,199,159,66,202,167,127,45,16,35,34,1,11,--,73,52,
公允价值变动收益(万元),-48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7217,3004,1016,831,19748,4626,3184,1513,4188,2497,1609,775,2551,1713,916,469,259,-152,-94,-47,-117,-46,-20,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),2778,1560,960,831,5173,4328,2885,1513,4003,2497,1609,775,2480,--,916,--,-191,--,--,--,-112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),72140,54059,35767,11324,59290,43295,28931,10393,41585,29059,19440,5259,19454,14595,9859,2766,15022,11686,8117,2331,10823,7827,5566,1623,7160,4810,3564,1238,4642,3183,2428,952,3386,803,1927,697,
营业外收入(万元),1728,653,568,381,4165,1135,908,297,2430,924,675,360,2086,792,551,298,662,260,216,141,585,271,216,118,370,282,210,176,388,332,200,101,471,11,105,7,
营业外支出(万元),461,275,169,54,506,325,255,184,580,227,146,80,495,299,119,50,453,274,113,45,243,112,67,21,204,104,68,42,132,49,23,8,71,10,37,57,
非流动资产处置损失(万元),--,--,--,--,--,49,42,20,60,33,9,4,39,18,14,1,61,30,13,--,20,6,1,--,66,--,1,--,14,--,--,--,11,--,3,3,
利润总额(万元),73407,54437,36166,11651,62949,44105,29585,10506,43435,29757,19969,5540,21046,15088,10291,3014,15231,11672,8221,2427,11165,7986,5715,1721,7326,4988,3707,1372,4899,3466,2605,1045,3786,804,1996,647,
所得税费用(万元),14561,10874,7741,2826,16539,10106,6117,2481,9640,5809,3585,963,3167,2591,1656,551,2446,2302,1597,508,2162,1477,1037,324,1387,738,591,237,741,549,442,205,795,201,474,197,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),58846,43563,28426,8825,46409,33999,23467,8025,33795,23948,16384,4577,17879,12497,8635,2463,12785,9370,6624,1919,9003,6509,4678,1397,5939,4250,3116,1135,4158,2916,2162,840,2992,603,1522,450,
归属于母公司所有者的净利润(万元),38861,29198,20407,6281,34959,24989,18108,5600,26276,18813,13554,3967,17479,12496,8895,2668,12458,8888,6259,1894,8609,6179,4535,1536,6019,4175,3070,1211,4221,3044,2262,943,3241,698,1717,659,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),19985,14365,8019,2544,11450,9010,5360,2425,7519,5134,2829,610,399,1,-260,-204,327,482,366,24,394,330,144,-139,-79,75,46,-76,-63,-128,-100,-103,-250,-95,-195,-209,
基本每股收益,0.71,0.53,0.37,0.11,0.64,0.46,0.33,0.1,0.48,0.35,0.25,0.14,0.65,0.47,0.33,0.13,0.61,0.44,0.31,0.16,0.72,0.52,0.38,0.17,0.65,0.45,0.33,0.24,0.97,0.74,0.59,0.22,0.89,0.32,0.6,0.26,
稀释每股收益,0.71,0.53,0.37,0.11,0.64,0.46,0.33,0.1,0.48,0.35,0.25,0.14,0.65,0.46,0.33,0.13,0.6,0.43,0.31,0.16,0.71,0.51,0.38,0.17,0.65,0.45,0.33,0.24,0.97,0.74,0.59,0.22,0.89,0.32,0.6,0.26,
