报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),148163,480725,341899,223860,107825,373362,267247,176263,83354,284552,197848,130285,63953,223023,159371,104137,49638,180430,153948,122411,
营业收入(万元),148163,480725,341899,223860,107825,373362,267247,176263,83354,284552,197848,130285,63953,223023,159371,104137,49638,180430,153948,122411,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),134897,442094,312709,203572,98440,345264,246218,161653,76438,262025,181750,118923,58323,204540,146748,95308,45341,167150,144800,114928,
营业成本(万元),88727,288258,204284,134720,65024,225446,161597,107162,50417,172916,118691,77682,38240,134323,95979,62747,29642,110683,96614,78410,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1048,3475,2583,1634,708,2595,1731,1153,551,2176,1531,1032,510,1863,1374,842,400,1477,1327,851,
销售费用(万元),38172,129419,93518,59508,29157,101605,72598,46539,22145,75846,53569,34728,16621,57723,41547,26524,12887,46806,40361,30432,
管理费用(万元),6257,19938,13911,9133,4325,15381,10679,6650,3287,11665,8544,5598,2860,10362,7741,5100,2309,8073,6373,5332,
财务费用(万元),150,-365,-2564,-1911,-941,-575,-995,-280,-174,-1262,-1090,-434,-65,-19,-44,-36,-20,-47,9,-152,
资产减值损失(万元),542,1368,977,487,167,813,608,429,211,684,505,316,157,288,152,130,122,158,115,55,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),554,3490,524,304,106,1565,241,223,148,759,351,335,--,--,--,--,--,--,--,-13,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),14382,42719,29714,20592,9491,29663,21270,14834,7064,23286,16450,11697,5630,18483,12623,8830,4297,13279,9148,7470,
营业外收入(万元),174,373,907,740,147,1155,540,457,99,835,614,304,70,830,642,427,186,332,205,357,
营业外支出(万元),57,282,418,154,69,234,152,89,31,161,100,79,60,181,132,115,93,100,36,48,
非流动资产处置损失(万元),--,--,68,56,29,49,31,21,13,43,24,--,5,42,13,11,9,29,17,19,
利润总额(万元),14499,42810,30204,21178,9569,30584,21658,15202,7133,23960,16963,11923,5640,19132,13133,9141,4390,13512,9317,7779,
所得税费用(万元),3902,11063,7870,5493,2551,7792,5446,3805,1829,6136,4290,3034,1487,4891,3354,2313,1153,3474,2363,2091,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10598,31747,22334,15686,7019,22792,16212,11397,5304,17824,12673,8889,4154,14240,9779,6828,3237,10038,6954,5688,
归属于母公司所有者的净利润(万元),10096,31350,22019,15480,6935,22389,15937,11210,5228,17594,12526,8788,4112,14056,9659,6746,3211,9919,6860,5588,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),502,397,315,206,83,403,275,187,77,230,147,101,41,184,119,82,26,119,93,100,
基本每股收益,0.28,0.86,0.61,0.43,0.19,0.66,0.48,0.35,0.16,0.57,0.83,0.6,0.31,1.17,0.81,0.56,0.27,0.83,0.57,0.47,
稀释每股收益,0.28,0.86,0.61,0.43,0.19,0.66,0.48,0.35,0.16,0.57,0.83,0.6,0.31,1.17,0.81,0.56,0.27,0.83,0.57,0.47,
