报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),367909,284585,183896,86913,357331,257293,166020,77121,270822,193653,123571,53816,235561,173646,114932,54318,253798,189502,123307,54078,210814,150213,98632,41031,177000,127020,80295,35929,157831,116015,74650,29428,135328,98491,63137,98772,70448,96464,90144,
营业收入(万元),367909,284585,183896,86913,357331,257293,166020,77121,270822,193653,123571,53816,235561,173646,114932,54318,253798,189502,123307,54078,210814,150213,98632,41031,177000,127020,80295,35929,157831,116015,74650,29428,135328,98491,63137,98772,70448,96464,90144,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),363523,279160,178991,84359,339264,241148,154843,73022,255242,182529,116278,52596,207714,154739,101467,47337,222457,163449,106845,47098,188639,133790,88352,36602,160269,115627,72724,32148,149142,110322,71031,27962,119610,85427,53668,85006,59490,90318,85139,
营业成本(万元),326363,251030,161161,75863,305377,216785,137907,64649,226678,161217,102119,46115,183236,135437,88411,40824,191957,142318,92024,40896,166209,118506,77809,32412,144062,103702,65021,29089,135579,101146,64848,24992,104939,75698,47415,72708,50593,77087,75809,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),15054,11361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
