报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),128879,84795,47901,18328,108425,65904,38662,15582,99812,58375,34437,13432,100235,63952,36272,15771,74143,49687,27751,9592,58900,34014,19294,6574,37852,23325,14049,5375,32781,12809,30017,25237,18909,
营业收入(万元),128879,84795,47901,18328,108425,65904,38662,15582,99812,58375,34437,13432,100235,63952,36272,15771,74143,49687,27751,9592,58900,34014,19294,6574,37852,23325,14049,5375,32781,12809,30017,25237,18909,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),114065,71700,43111,18346,86518,54003,33486,14284,80170,49450,29891,12632,73718,47140,28039,12608,54987,37554,22487,8101,43810,26148,15305,5356,26516,11327,10697,4320,23685,9718,25537,18478,14028,
营业成本(万元),72838,44705,26073,9801,56007,33696,19953,7880,51790,31286,18569,7603,50021,32828,19503,8385,38186,27393,16134,5262,32009,18805,11007,3284,18761,11327,7166,2499,16745,6655,15616,13833,10613,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
