报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),29894,143860,99434,62628,28366,103528,66527,42201,20897,104777,70646,44996,23777,120168,86344,55754,26396,92957,64033,37324,15310,69286,50352,34785,15314,41715,23740,13171,4639,20877,15273,10134,3612,19254,14837,9855,19555,15048,19349,14705,
营业收入(万元),29894,143860,99434,62628,28366,103528,66527,42201,20897,104777,70646,44996,23777,120168,86344,55754,26396,92957,64033,37324,15310,69286,50352,34785,15314,41715,23740,13171,4639,20877,15273,10134,3612,19254,14837,9855,19555,15048,19349,14705,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),29128,139985,97463,60295,27576,113843,67936,43194,20636,104377,67960,42431,21817,120319,83134,53451,25750,90913,59470,33946,13379,63237,45424,30941,13376,36660,21264,11605,4389,18698,13196,8632,3249,15639,12031,7867,16051,12182,15561,12458,
营业成本(万元),25048,121807,86137,52832,24024,92826,59712,38514,17965,90094,59854,37368,19257,102591,72271,46858,22369,76968,52551,29283,11678,54969,39742,27203,11797,32499,19044,10471,3846,16454,11897,7827,2853,13697,10568,6924,14439,11025,14145,11231,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
