报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),2056995,7109430,4982594,3216093,1547095,5748270,44757,31664,13959,66847,52275,35729,16193,81265,61435,40183,18437,72199,54188,36651,16228,83342,60820,39556,18116,69113,47016,26855,13309,47293,32827,21874,10370,41423,28001,17274,39294,28790,22421,11312,
营业收入(万元),2056995,7109430,4982594,3216093,1547095,5748270,44757,31664,13959,66847,52275,35729,16193,81265,61435,40183,18437,72199,54188,36651,16228,83342,60820,39556,18116,69113,47016,26855,13309,47293,32827,21874,10370,41423,28001,17274,39294,28790,22421,11312,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
营业总成本(万元),1938648,6594866,4616662,2965146,1448434,5403512,42811,30367,13485,64095,49968,34195,15523,78326,58455,38220,17649,69369,51280,34762,15520,79225,57329,37396,17083,65240,43836,24786,12148,44508,30141,19862,9397,36556,24699,15114,34815,25451,18721,10041,
营业成本(万元),1694203,5682311,3960621,2534748,1236071,4616517,37309,26440,11623,57253,44876,30946,14035,70579,52602,34527,15865,62106,45936,31130,13765,72245,52470,34218,15405,59930,39835,22352,10996,39514,26995,17809,8420,32872,22024,13414,30872,22645,16419,8449,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
