报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),85138,62275,36523,16569,97362,72594,38875,17134,77489,54456,33967,15253,56151,38902,26354,15874,60416,41595,30110,15925,78573,59882,36545,15173,76208,58479,36308,16142,81017,61267,36771,15073,58019,41193,25472,10826,48722,45942,50880,
营业收入(万元),85138,62275,36523,16569,97362,72594,38875,17134,77489,54456,33967,15253,56151,38902,26354,15874,60416,41595,30110,15925,78573,59882,36545,15173,76208,58479,36308,16142,81017,61267,36771,15073,58019,41193,25472,10826,48722,45942,50880,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),52777,34199,20718,9342,71268,41142,22288,10667,51571,32967,20835,10053,36744,18788,12063,5105,25777,16411,10252,4503,39456,31544,18637,7770,37953,24042,16384,5534,55231,36996,24498,2902,47206,16263,9225,3911,30268,30828,26530,
营业成本(万元),31070,18672,10957,4692,35002,19189,11209,5058,25801,15398,9510,4398,21028,11403,7405,2998,16400,10489,6773,2931,24784,20219,10783,3393,21074,13359,9885,2607,42191,29736,20784,3265,36658,9275,4691,1596,20250,20073,19623,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),591,419,182,85,458,336,192,84,1364,1040,867,516,1942,1340,910,540,2103,1441,1038,545,2699,2049,1250,516,2639,1973,1231,544,2718,2040,1219,497,1914,1370,840,357,1607,1475,1636,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
管理费用(万元),9164,5654,3160,1417,8490,5029,2524,1347,8308,4863,2741,1247,9508,6212,3814,1584,8267,5545,3255,1283,10539,7728,4450,2126,11475,7395,4881,2207,12777,8092,5248,2131,8756,5855,3824,2076,5224,5429,4771,
财务费用(万元),12042,9455,6419,3148,15171,11546,8363,4179,16064,11665,7717,3893,4240,-119,-65,-18,-1082,-1064,-814,-257,1289,1549,2154,1736,2654,1311,384,176,490,116,188,9,-416,-236,-131,-118,-600,-314,-337,
资产减值损失(万元),-90,--,--,--,12146,5044,-0,-0,34,--,--,--,26,-48,--,--,89,--,--,--,145,--,--,--,111,3,3,--,-2945,-2988,-2940,-3000,295,--,--,--,3786,4164,836,
