报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),51953,146855,92227,55256,21574,82897,57067,28167,10214,50467,29939,22354,7825,28031,12777,11595,3508,20628,22195,19700,
营业收入(万元),51953,146855,92227,55256,21574,82897,57067,28167,10214,50467,29939,22354,7825,28031,12777,11595,3508,20628,22195,19700,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),44851,131267,83481,49657,19852,77024,53364,26344,9909,46277,27469,20290,7349,24830,12506,10630,3309,17839,18583,16504,
营业成本(万元),36111,104437,65764,39425,15575,60361,41652,19816,7133,35777,20891,15583,5325,18672,8503,7737,2275,13225,14602,12869,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),525,1259,697,404,200,1033,502,259,182,758,356,238,99,483,153,150,43,211,485,369,
销售费用(万元),1217,4012,2533,1411,593,2331,1639,958,358,1774,1208,872,325,1055,813,485,165,798,688,584,
管理费用(万元),3878,13638,8036,4911,2270,8516,5499,3499,1624,4886,3099,2104,939,2746,1911,1333,526,2463,2261,2210,
财务费用(万元),1761,2825,2464,1385,504,1683,1286,761,383,1412,1092,786,402,1046,929,624,284,888,565,333,
资产减值损失(万元),1359,5097,3985,2120,711,3099,2787,1052,229,1669,823,707,260,828,197,300,15,254,-18,139,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,-23,2,--,--,--,--,--,--,--,--,
投资收益(万元),-6,61,-37,-41,-24,11,-21,-43,-34,-14,-17,-6,-18,-5,-72,-56,-19,-153,-67,21,
对联营企业和合营企业的投资收益(万元),-6,21,-37,-41,-24,11,-21,-43,-34,2,-17,-6,--,-5,-72,-56,--,-153,-67,21,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7124,16659,9330,5926,1697,5884,3681,1780,272,4176,2430,2061,458,3197,199,909,180,2636,3546,3216,
营业外收入(万元),53,489,284,268,206,1154,894,565,221,807,496,205,5,289,123,23,32,475,274,301,
营业外支出(万元),258,178,49,24,24,56,8,2,0,11,9,8,--,23,23,23,21,78,27,5,
非流动资产处置损失(万元),--,--,--,--,--,5,1,0,0,2,2,1,--,23,23,23,21,78,12,--,
利润总额(万元),6918,16970,9565,6170,1879,6982,4567,2343,493,4972,2918,2257,463,3462,299,908,192,3034,3793,3511,
所得税费用(万元),1021,2477,1469,948,283,860,652,309,66,683,397,274,42,337,-22,-100,39,233,429,417,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5897,14493,8095,5222,1596,6122,3914,2034,427,4289,2520,1984,421,3125,321,1009,153,2801,3364,3094,
归属于母公司所有者的净利润(万元),6058,14670,8274,5298,1634,6268,3969,2069,433,4299,2532,1985,421,3126,321,1009,153,2801,3364,3094,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-161,-177,-179,-76,-38,-146,-55,-35,-6,-10,-11,-1,-1,-2,--,--,--,--,--,--,
基本每股收益,0.17,0.41,0.24,0.15,0.12,0.49,0.31,0.16,0.03,0.35,0.21,0.35,0.07,0.67,0.07,0.22,0.03,0.6,0.72,0.67,
稀释每股收益,0.17,0.41,0.23,0.15,0.12,0.49,0.31,0.16,0.03,0.35,0.21,0.35,0.07,0.67,0.07,0.22,0.03,0.6,0.72,0.67,
