报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),105749,71921,34713,137779,105408,72256,37777,114726,88102,60754,31207,102007,74029,46357,20726,83731,62520,41195,18362,78678,56581,36512,15259,78762,62031,44680,19781,79561,62185,39802,17994,63208,46929,28112,36725,25440,36496,32419,
营业收入(万元),105749,71921,34713,137779,105408,72256,37777,114726,88102,60754,31207,102007,74029,46357,20726,83731,62520,41195,18362,78678,56581,36512,15259,78762,62031,44680,19781,79561,62185,39802,17994,63208,46929,28112,36725,25440,36496,32419,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),96136,64376,31137,129182,89962,59062,30656,101310,78198,52533,26921,94592,68104,41108,17963,79632,58377,37832,16773,74621,52980,33297,13723,72495,56055,40068,16811,68225,51682,33796,15455,56586,41487,25620,32318,22668,32374,30107,
营业成本(万元),75161,50690,24889,94140,71083,47393,24337,80106,62550,43114,22457,74672,53702,32596,14689,64009,47951,30769,13667,59039,42411,26923,11401,60415,47455,34097,14448,55888,42746,27472,12680,45520,34250,21090,25661,18027,25522,24346,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),2786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1077,747,328,1361,1059,743,399,1062,731,487,264,626,469,299,136,532,399,245,93,490,406,239,46,498,366,289,146,622,485,305,134,44,14,5,19,17,22,19,
销售费用(万元),5972,3781,1335,7754,5418,3690,1613,6438,4947,3014,1289,5622,4021,2614,1071,4653,3181,1999,841,4648,2623,1588,692,3966,2910,2057,774,4373,2715,1791,725,4128,2560,1709,2700,1769,2876,2835,
管理费用(万元),9842,8012,3878,17058,10757,6428,3252,13762,9217,5643,2793,11147,7344,4320,2032,9597,6706,4472,2128,9599,7153,4626,1967,7775,5812,3810,1776,6420,4924,3316,1500,5169,3196,1920,2971,2004,2784,2110,
财务费用(万元),1177,846,337,2094,1248,372,288,173,440,254,193,-448,-349,-101,-85,255,101,6,217,167,-46,-249,-394,-726,-853,-542,-586,669,442,503,189,1422,1043,542,696,452,1067,594,
资产减值损失(万元),120,300,370,6775,396,437,768,-231,313,20,-75,2974,2916,1378,119,587,40,341,-172,678,433,170,9,567,366,357,252,253,371,408,226,303,423,353,271,399,104,203,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),481,--,--,556,--,--,--,--,--,--,--,--,--,--,--,-80,-391,-386,-41,-365,-229,-170,-15,-235,-206,-181,--,-10,--,--,--,--,0,0,0,-37,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,-21,--,--,--,--,--,--,--,--,--,--,--,-391,-391,-386,--,-365,-229,-170,--,-235,-206,-181,--,-10,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),10766,8026,3771,10087,15446,13194,7121,13416,9904,8221,4286,7415,5926,5249,2763,4019,3752,2976,1547,3693,3373,3045,1522,6032,5770,4431,2970,11326,10503,6007,2539,6622,5441,2492,4407,2736,4122,2312,
营业外收入(万元),57,13,38,5725,833,463,218,1148,880,572,197,2265,735,451,92,1051,772,624,340,489,401,368,361,374,272,263,200,505,273,271,229,469,72,63,885,870,544,548,
营业外支出(万元),201,90,61,539,236,129,19,577,301,221,5,2699,918,737,311,1550,1399,346,94,511,370,268,9,429,198,194,189,444,301,292,159,150,22,22,61,41,200,196,
非流动资产处置损失(万元),--,--,--,--,53,17,16,319,197,152,--,1085,797,708,291,1505,1393,339,94,430,350,253,5,359,185,181,181,412,287,287,158,130,0,21,33,9,153,159,
利润总额(万元),10623,7948,3748,15273,16044,13529,7320,13988,10483,8572,4477,6981,5742,4962,2545,3520,3125,3255,1794,3672,3403,3145,1874,5976,5844,4500,2980,11387,10475,5986,2609,6941,5491,2533,5231,3564,4466,2664,
所得税费用(万元),1675,1125,690,3597,2371,1892,928,2042,1824,1335,845,936,801,746,376,237,654,452,256,354,629,540,286,868,821,825,481,1622,1559,898,392,991,779,374,764,539,770,583,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),8947,6824,3058,11675,13673,11638,6392,11946,8659,7237,3632,6045,4941,4216,2169,3283,2471,2802,1538,3317,2774,2606,1588,5108,5023,3675,2499,9766,8916,5088,2218,5950,4713,2159,4467,3026,3696,2081,
归属于母公司所有者的净利润(万元),8500,6325,2976,11090,13492,11383,6263,11955,8659,7238,3632,6045,4941,4216,2169,3648,2792,3068,1624,3722,3049,2708,1611,5109,5023,3675,2499,9766,8916,5088,2218,5950,4713,2159,4467,3026,3701,2115,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,49,
少数股东损益(万元),447,499,82,585,181,255,129,-9,--,-1,--,--,--,--,--,-366,-321,-265,-87,-404,-274,-103,-23,-1,--,--,--,--,--,--,--,--,0,0,0,0,-5,-34,
基本每股收益,0.14,0.11,0.05,0.19,0.23,0.19,0.1,0.2,0.14,0.12,0.19,0.32,0.26,0.23,0.12,0.2,0.15,0.16,0.09,0.2,0.16,0.15,0.09,0.28,0.27,0.2,0.27,1.07,0.95,0.54,0.24,0.85,0.67,0.31,0.64,0.43,0.54,0.36,
稀释每股收益,0.14,0.11,0.05,0.19,0.23,0.19,0.1,0.2,0.14,0.12,0.19,0.32,0.26,0.23,0.12,0.2,0.15,0.16,0.09,0.2,0.16,0.15,0.09,0.28,0.27,0.2,0.27,1.07,0.95,0.54,0.24,0.64,0,0,0,0,0,0,
