报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),41300,25288,9422,41578,21639,13223,5275,24752,17087,11464,4968,23482,20626,16935,11700,
营业收入(万元),41300,25288,9422,41578,21639,13223,5275,24752,17087,11464,4968,23482,20626,16935,11700,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),27551,17460,7073,29818,15931,10439,4048,19065,13456,8902,3862,18020,15354,11887,8015,
营业成本(万元),18202,11410,4152,19995,9888,6798,2453,12098,8813,5985,2484,11857,10612,8248,5971,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),122,61,69,255,183,166,177,759,524,341,129,716,657,556,399,
销售费用(万元),2899,1964,836,2672,1742,1145,533,1673,1179,729,361,1731,1616,1313,991,
管理费用(万元),4954,3262,1641,4660,3123,1783,700,3056,2172,1426,730,2760,2151,1643,871,
财务费用(万元),531,238,82,264,213,187,148,515,380,260,127,337,-125,-9,77,
资产减值损失(万元),843,525,292,1973,782,361,36,964,388,161,31,619,445,135,-294,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),13750,7827,2349,11760,5707,2784,1227,5687,3631,2562,1106,5462,5272,5048,3685,
营业外收入(万元),52,49,13,75,63,37,9,185,105,53,14,343,134,51,8,
营业外支出(万元),16,--,--,27,21,8,--,2,0,0,2,12,6,15,40,
非流动资产处置损失(万元),2,--,--,9,3,--,--,2,0,0,2,1,6,--,--,
利润总额(万元),13786,7877,2362,11808,5749,2813,1237,5869,3735,2614,1118,5793,5400,5083,3654,
所得税费用(万元),2069,1203,347,1754,843,415,245,899,574,397,169,1027,800,843,671,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),11718,6674,2016,10054,4906,2398,992,4971,3162,2217,949,4766,4600,4240,2983,
归属于母公司所有者的净利润(万元),11752,6684,2016,10054,4906,2398,992,4971,3162,2217,949,4766,4600,4244,2982,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-34,-10,--,--,--,--,--,--,--,--,--,--,--,-4,1,
基本每股收益,0.39,0.22,0.07,0.36,0.18,0.23,0.11,0.55,0.35,0.25,0.11,0.53,0.51,0.47,--,
稀释每股收益,0.39,0.22,0.07,0.36,0.18,0.23,0.11,0.55,0.35,0.25,0.11,0.53,0.51,0.47,--,
