报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),5155,47702,29866,18665,9635,48146,34430,19954,10704,38461,28570,17713,10175,45809,32189,19295,7290,39285,39546,35464,
营业收入(万元),5155,47702,29866,18665,9635,48146,34430,19954,10704,38461,28570,17713,10175,45809,32189,19295,7290,39285,39546,35464,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),5360,40139,25096,15910,8379,38927,25610,14492,7321,26824,19950,12010,6904,30444,21176,12887,4509,26862,28601,26794,
营业成本(万元),4083,31913,20430,12989,6858,31524,22064,12655,6486,21363,15470,9251,5319,23819,16855,10215,3783,20675,21719,21318,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),71,541,335,208,93,504,297,154,94,402,304,183,106,506,347,227,88,430,436,318,
销售费用(万元),428,2055,1248,836,430,1910,1244,845,371,1449,903,615,457,1418,882,593,330,1264,1305,1103,
管理费用(万元),1502,6217,3836,2572,1355,5950,3650,2423,1241,4950,3908,2427,1269,5699,3943,2506,769,4564,4617,3477,
财务费用(万元),-133,-863,-673,-448,-217,-1099,-1754,-1540,-928,-1325,-643,-300,-141,-505,-406,-209,-102,-333,508,682,
资产减值损失(万元),-591,275,-81,-247,-142,138,110,-45,58,-15,9,-167,-107,-494,-446,-446,-358,261,15,-105,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),106,1692,868,445,197,1368,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),63,10123,5639,3201,1453,10587,8820,5461,3382,11637,8619,5703,3271,15365,11013,6408,2781,12424,10945,8671,
营业外收入(万元),15,72,454,236,115,1011,705,572,260,898,716,293,128,3432,3174,3123,271,977,729,230,
营业外支出(万元),--,1,1,1,--,1,1,1,--,14,9,0,--,32,2,1,--,13,102,33,
非流动资产处置损失(万元),--,--,0,0,--,1,--,--,--,5,--,--,--,--,--,--,--,--,50,1,
利润总额(万元),78,10194,6091,3435,1569,11597,9525,6033,3642,12522,9325,5996,3399,18766,14185,9530,3052,13388,11572,8868,
所得税费用(万元),227,1655,958,518,306,1945,1552,995,587,1987,1452,874,508,2959,2257,1457,441,2131,1964,1550,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-149,8539,5133,2917,1263,9651,7973,5038,3055,10535,7873,5122,2892,15807,11928,8073,2610,11257,9608,7317,
归属于母公司所有者的净利润(万元),-3,8740,5153,2929,1266,9663,7984,5038,3056,10535,7873,5122,2892,15807,11928,8073,2610,11257,9608,7317,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1386,
少数股东损益(万元),-146,-201,-20,-12,-2,-12,-11,-0,-0,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0,0.44,0.26,0.15,0.06,0.48,0.4,0.25,0.15,0.6,0.47,0.34,0.19,1.05,0.8,0.54,0.17,0.75,0.64,0.49,
稀释每股收益,-0,0.44,0.26,0.15,0.06,0.48,0.4,0.25,0.15,0.6,0.47,0.34,0.19,1.05,0.8,0.54,0.17,0.75,0.64,0.49,
