报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),93145,53272,189121,135889,97605,52435,188668,133924,96183,50599,175501,127484,90771,45746,168475,121264,83623,42322,167802,122565,84104,45579,165656,121329,80565,43932,168281,121574,81056,137559,120164,111401,
营业收入(万元),93145,53272,189121,135889,97605,52435,188668,133924,96183,50599,175501,127484,90771,45746,168475,121264,83623,42322,167802,122565,84104,45579,165656,121329,80565,43932,168281,121574,81056,137559,120164,111401,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),83193,46343,169396,120223,85119,45133,170845,118817,84445,44075,157528,112254,79557,39234,151314,106262,73072,36675,147844,107649,73357,39759,143599,107472,70922,38673,149913,111513,73515,119498,107347,101604,
营业成本(万元),68097,39032,137534,97809,70318,37580,136804,96235,69405,36331,125800,90290,63695,31640,117974,85491,59034,29599,122119,90658,61996,33813,122741,91323,60330,33433,127483,93992,61325,104258,91847,85445,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1234,621,2203,1616,1168,586,1463,433,272,148,567,393,312,164,847,529,385,97,741,596,422,225,765,543,381,181,665,440,323,420,590,322,
销售费用(万元),7514,3665,16789,11274,7637,4308,18383,12666,8539,4478,18827,13717,10355,4876,23250,14353,9928,5394,18406,11826,7985,4208,16417,12498,7795,3353,15708,12511,8621,11762,11839,11998,
管理费用(万元),5693,2746,11452,8357,5236,2408,11216,8237,5386,2702,10058,7021,4654,2406,8892,5364,3473,1715,7763,5430,3667,2031,6162,4724,3275,1506,4517,3555,2586,3558,3214,2728,
财务费用(万元),608,297,903,1020,614,251,1380,1046,643,415,937,679,384,147,152,288,15,-130,-1155,-898,-750,-517,-2472,-1689,-932,199,1502,978,628,-231,-15,1316,
资产减值损失(万元),49,-17,515,147,147,--,1599,200,200,--,1338,156,156,--,200,237,237,--,-30,37,37,--,-15,73,73,--,38,38,31,-269,-129,-205,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-19,-11,171,484,-26,64,815,1111,778,372,2485,941,8717,642,132,-216,27,18,81,59,39,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-22,-14,42,-7,-28,62,814,1111,778,372,2476,932,8708,--,--,-243,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10301,7040,20356,16150,12460,7366,18637,16218,12516,6897,20458,16171,19932,7154,17292,14786,10578,5665,20039,14975,10787,5820,22057,13857,9643,5259,18368,10061,7541,18060,12817,9797,
营业外收入(万元),19,18,30,432,140,77,512,406,317,206,290,85,73,40,688,355,325,307,2076,393,282,116,1495,527,338,68,3004,276,181,225,279,211,
营业外支出(万元),14,13,525,155,22,17,120,105,54,12,84,70,51,17,32,21,13,11,174,165,149,36,23,19,8,6,190,189,86,185,83,157,
非流动资产处置损失(万元),--,--,--,17,17,17,47,45,--,--,11,3,--,--,1,1,1,--,--,--,--,--,0,0,0,0,74,--,73,61,--,--,
利润总额(万元),10306,7045,19862,16428,12578,7427,19030,16519,12778,7091,20664,16185,19954,7177,17949,15120,10890,5961,21940,15202,10920,5899,23530,14365,9973,5321,21182,10148,7636,18100,13013,9852,
所得税费用(万元),2215,1617,3933,3555,2654,1511,4020,3737,2986,1593,5932,4581,5117,1876,4660,3760,2738,1548,5752,4250,3096,1662,5946,3616,2519,1337,5410,2544,2006,4819,4113,1751,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8091,5428,15928,12873,9925,5915,15010,12782,9792,5498,14732,11605,14837,5302,13289,11360,8152,4412,16188,10952,7825,4238,17584,10749,7454,3984,15772,7605,5631,13281,8900,8101,
归属于母公司所有者的净利润(万元),8091,5428,15928,12873,9925,5915,15010,12782,9792,5498,14732,11605,14837,5302,13289,11360,8152,4412,16188,10952,7825,4238,17584,10749,7454,3984,15772,7605,5631,12987,8102,6942,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,294,798,1158,
基本每股收益,0.07,0.05,0.14,0.11,0.09,0.05,0.13,0.11,0.09,0.05,0.13,0.1,0.32,0.12,0.29,0.25,0.18,0.19,0.7,0.48,0.34,0.22,0.92,0.56,0.39,0.25,1.31,0.63,0.47,1.08,--,--,
稀释每股收益,0.07,0.05,0.14,0.11,0.09,0.05,0.13,0.11,0.09,0.05,0.13,0.1,0.32,0.12,0.29,0.25,0.18,0.19,0.7,0.48,0.34,0.22,0.92,0.56,0.39,0.25,1.31,0.63,0.47,1.08,--,--,
