报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),19161,153002,96633,73278,19171,160280,112123,81814,35734,182424,105222,72616,22570,164390,86492,68276,31608,112292,79853,51740,25547,122601,113040,61263,23527,193865,170071,124776,53886,232854,166844,102534,101672,61493,108595,33750,
营业收入(万元),19161,153002,96633,73278,19171,160280,112123,81814,35734,182424,105222,72616,22570,164390,86492,68276,31608,112292,79853,51740,25547,122601,113040,61263,23527,193865,170071,124776,53886,232854,166844,102534,101672,61493,108595,33750,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),23550,153025,95315,72301,21761,151976,103521,74515,32668,172955,103988,73941,27125,161420,91704,70148,33665,112804,81384,53791,28121,158205,124307,74801,22237,205053,162839,110678,46791,210344,146266,94636,89439,54272,100869,32797,
营业成本(万元),18288,134638,83371,64294,17453,125350,87025,62560,30447,141563,82865,58293,18707,135823,70646,57166,26184,93804,66791,44034,21967,111592,103793,59370,21247,164361,140514,104398,44250,182430,130229,79978,78889,49085,90316,29730,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),10,1597,757,746,199,1473,442,441,205,1126,475,179,1,48,16,13,9,160,155,56,2,339,308,314,308,483,9,1,1,3,1,0,0,--,8,7,
销售费用(万元),278,2092,1771,1000,521,3124,1968,1365,514,3730,3001,1894,482,3913,2520,1899,876,4270,2853,1908,692,8178,5363,3833,1224,8267,6495,3751,1613,6611,3345,2480,1792,943,554,387,
管理费用(万元),2850,13770,10008,6444,3125,13638,9843,6491,3128,13333,9674,6584,3198,13062,9421,5741,3096,11131,8646,5580,2543,10985,6672,4159,2046,10302,6998,4955,1407,5010,2885,1622,2111,1446,1523,687,
财务费用(万元),1539,1510,-316,-735,840,4885,1734,1477,-537,7880,6031,5753,4779,7890,5672,4087,2635,9195,7867,6578,3994,9908,6848,7036,-1361,17872,7952,-1196,-352,14491,12496,13247,3361,1458,6772,1986,
资产减值损失(万元),584,-581,-276,553,-378,3506,2509,2180,-1089,5324,1941,1237,-43,684,3429,1243,865,-5757,-4927,-4364,-1077,17203,1322,89,-1227,3768,872,-1232,-127,1800,-2691,-2691,3287,1341,1695,0,
公允价值变动收益(万元),--,--,--,-195,85,--,--,-71,--,-4151,--,-3967,-3911,398,270,-151,-596,-2683,-853,1353,1455,-9132,-11790,-14093,-7865,3901,586,1969,514,7740,--,651,226,-476,-226,0,
投资收益(万元),--,-312,-310,6,--,-8,-78,-8,--,4545,1385,5322,4940,-64,101,-153,730,6212,4906,3487,2126,7325,6510,7432,8152,8928,3664,-221,--,-2299,-3011,0,-752,144,7,0,
对联营企业和合营企业的投资收益(万元),--,7,--,--,--,-8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
