报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),204173,803377,551309,366690,180266,792982,552427,358805,191022,615883,354218,211463,11854,112937,52298,24768,2638,92578,30083,21153,10309,47542,34022,21386,10054,40708,27838,18004,8062,42205,33268,22269,36497,26613,23754,
营业收入(万元),204173,803377,551309,366690,180266,792982,552427,358805,191022,615883,354218,211463,11854,112937,52298,24768,2638,92578,30083,21153,10309,47542,34022,21386,10054,40708,27838,18004,8062,42205,33268,22269,36497,26613,23754,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),149894,676934,450165,299595,148678,658864,475701,313471,165834,515019,303689,187188,12089,82697,45565,22524,5579,66053,32771,22747,10328,46026,32424,20412,9471,38289,25442,16368,7278,36922,28525,19117,30645,22399,20565,
营业成本(万元),65116,354995,222538,148212,69726,338123,235549,157832,83535,240428,119096,67260,4671,56238,29563,12206,1964,46794,22759,16119,7550,33389,23945,14975,6857,28180,19296,12716,5620,28561,22508,15119,23549,17830,16322,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),45670,141311,93687,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),709,4346,3554,2328,1408,6377,4215,2663,1553,5357,3529,2780,217,868,318,127,25,997,173,110,58,211,166,76,15,192,151,93,29,147,121,107,178,160,137,
销售费用(万元),18381,88039,70460,44622,16688,74351,57107,35269,16779,75535,53324,32127,1172,7963,6211,5092,1769,9084,4492,3122,1582,7028,4936,3247,1550,5019,3238,1921,991,4311,3061,2003,4005,2787,2715,
管理费用(万元),15480,70421,48240,97767,55110,207287,155032,103526,55868,183558,122549,78819,2789,10888,6050,3782,1397,5803,3405,1849,946,4013,3095,1786,912,3935,2667,1587,743,2683,1947,1278,2529,1158,964,
财务费用(万元),5169,16783,11650,7568,6122,19009,16997,11352,4232,123,2518,5056,3228,4450,2925,1584,564,1285,562,309,141,455,276,201,69,-92,-165,-145,-117,456,290,184,259,194,256,
资产减值损失(万元),-631,1039,35,-902,-375,13717,6802,2830,3866,10018,2673,1146,11,2289,497,-266,-140,2090,1380,1237,51,930,6,126,68,1055,256,196,11,764,597,425,124,270,171,
公允价值变动收益(万元),35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,81,-37,--,-36,--,--,--,--,--,
投资收益(万元),1509,46455,37067,5369,2124,18318,18056,14229,5677,19240,14267,7653,112,2539,1134,532,2,104,297,297,282,90,90,90,--,203,203,203,--,93,93,93,31,6,3,
对联营企业和合营企业的投资收益(万元),456,13291,7596,3422,830,6817,13376,10007,2012,15996,11732,7533,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),57656,189228,146912,80047,39546,158945,98884,62387,30865,120105,64796,31928,-122,32779,7868,2776,-2939,26630,-2391,-1297,264,1607,1688,1064,583,2658,2680,1801,785,5341,4836,3246,5883,4219,3193,
营业外收入(万元),54,3087,5051,3290,2464,7205,5617,4571,2630,15694,9983,7278,1565,5700,3927,2809,1251,2190,209,142,48,232,98,56,35,607,594,556,519,1095,998,984,153,71,298,
营业外支出(万元),62,740,503,116,16,1264,337,265,191,200,111,80,0,1,1,0,0,29,100,87,14,86,53,33,21,67,44,29,11,58,44,25,62,76,245,
非流动资产处置损失(万元),--,--,--,--,--,--,203,138,79,82,55,26,0,0,0,0,0,20,0,0,--,10,--,--,--,9,6,6,--,5,0,--,2,41,191,
利润总额(万元),57648,191574,151459,83221,41995,164885,104164,66692,33305,135598,74668,39125,1443,38479,11794,5585,-1689,28791,-2282,-1241,298,1752,1732,1087,597,3199,3230,2328,1293,6378,5790,4205,5974,4215,3246,
所得税费用(万元),9013,15636,14133,2536,2861,18894,602,1523,1541,22283,8139,3939,106,8567,3005,1344,-415,7475,412,412,-5,82,190,51,69,234,462,338,202,961,857,622,910,670,747,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),48635,175939,137326,80685,39134,145991,103562,65169,31764,113315,66529,35185,1337,29911,8789,4241,-1274,21316,-2694,-1653,303,1670,1542,1036,529,2964,2768,1990,1091,5417,4933,3582,5063,3546,2499,
归属于母公司所有者的净利润(万元),48598,170610,131740,78186,36013,150471,107824,67135,32545,116631,71742,38223,2017,28845,8133,3966,-1393,19019,-2694,-1653,303,1670,1542,1036,529,2964,2768,1990,1091,5417,4933,3582,5063,3546,2499,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,23327,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),37,5328,5587,2499,3121,-4480,-4261,-1966,-782,-3317,-5212,-3038,-679,1066,656,275,119,2297,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,
基本每股收益,0.37,1.3,1,0.59,0.27,1.14,0.82,0.51,0.25,0.96,0.61,0.34,0.04,0.59,0.17,0.08,-0.03,0.66,-0.13,-0.08,0.02,0.08,0.08,0.05,0.03,0.15,0.14,0.1,0.11,0.68,0.66,0.48,0.68,0.51,1.39,
稀释每股收益,0.37,1.3,1,0.59,0.27,1.14,0.82,0.51,0.25,0.96,0.61,0.34,0.04,0.59,0.17,0.08,-0.03,0.66,-0.13,-0.08,0.02,0.08,0.08,0.05,0.03,0.15,0.14,0.1,0.11,0.68,0.66,0.48,0.68,0.51,1.39,
