报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),86411,56747,24208,80680,53365,31534,13875,52179,35106,23253,10234,42950,32172,23016,10695,46278,33634,21807,8760,40625,29796,18125,6725,36250,26662,16521,7489,40811,32651,18473,32715,22842,25018,
营业收入(万元),86411,56747,24208,80680,53365,31534,13875,52179,35106,23253,10234,42950,32172,23016,10695,46278,33634,21807,8760,40625,29796,18125,6725,36250,26662,16521,7489,40811,32651,18473,32715,22842,25018,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),66653,43816,19456,70242,46464,26951,11887,47370,31853,21345,9252,38319,28613,20346,9585,43570,31196,20314,8378,38860,27970,16944,6344,31960,23182,14073,6406,32831,26116,14911,28297,18972,22433,
营业成本(万元),53268,34128,14390,49554,33520,20006,8990,34605,23429,15686,6815,29112,22190,15959,7381,32941,23775,15629,6162,28046,20499,12713,4685,25395,18567,11125,5118,26610,21548,12182,21331,15592,19377,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),2914,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),694,425,256,1082,797,557,299,823,317,242,97,204,115,87,41,200,108,60,34,210,170,106,63,264,209,117,48,203,108,56,150,95,87,
销售费用(万元),4223,3002,1483,4744,3172,2034,876,3285,2209,1335,573,2477,1679,954,463,2539,1698,1023,484,2782,1977,1051,473,2727,1940,1240,522,1975,1457,881,1667,1030,902,
管理费用(万元),5596,5512,2321,9252,5951,4022,1827,8208,6064,3827,1730,6549,4859,3344,1678,7321,5535,3607,1753,7086,4876,2859,1045,4228,3053,2028,930,3347,2511,1486,4588,1715,1565,
财务费用(万元),-932,-7,854,1447,856,314,-52,-1240,-531,-406,-61,-761,-488,-138,-67,-13,-13,-15,17,30,43,-28,-66,-883,-769,-658,-233,544,481,270,434,285,463,
资产减值损失(万元),891,756,152,4162,2168,17,-53,1688,363,662,97,738,258,140,88,582,92,11,-72,706,404,242,144,230,182,222,21,152,12,37,127,255,40,
公允价值变动收益(万元),-1122,-310,409,358,212,26,--,32,32,-2,18,-23,9,9,17,-31,-45,-131,-32,18,61,36,--,5,--,-2,--,-13,-39,-39,13,0,0,
投资收益(万元),127,101,79,606,-68,-156,-37,-394,-40,87,11,11,15,15,-0,-65,-73,-57,-7,41,68,23,--,8,--,--,--,43,9,9,-14,0,0,
对联营企业和合营企业的投资收益(万元),-148,-103,--,--,--,-160,--,-411,--,--,--,-36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),20227,13091,5439,15252,8421,4453,1951,4447,3245,1993,1012,4619,3583,2694,1127,2612,2320,1305,344,1824,1955,1240,381,4303,3480,2445,1082,8009,6506,3532,4417,3870,2585,
营业外收入(万元),64,70,13,137,2474,2523,340,1631,1215,692,258,1131,428,240,153,564,476,399,311,525,282,97,16,216,183,179,73,555,504,36,259,201,35,
营业外支出(万元),45,33,18,420,513,2,0,85,56,35,18,312,151,54,16,198,121,91,33,75,78,52,11,45,40,59,38,14,34,21,51,30,37,
非流动资产处置损失(万元),--,--,--,--,--,--,--,11,1,1,--,192,--,--,--,1,--,--,--,1,--,--,--,--,--,--,--,--,--,0,3,6,0,
利润总额(万元),20246,13128,5433,14969,10381,6974,2291,5993,4405,2650,1252,5438,3860,2879,1264,2978,2676,1613,622,2273,2160,1284,386,4474,3623,2565,1116,8550,6975,3547,4625,4041,2583,
所得税费用(万元),3501,2235,820,2707,2121,1282,387,1558,855,600,148,938,528,462,260,213,433,289,108,444,206,176,73,576,485,369,171,1100,1173,473,962,576,-66,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),16745,10893,4613,12263,8260,5692,1904,4435,3549,2050,1105,4500,3332,2417,1004,2765,2242,1324,514,1830,1954,1108,312,3898,3138,2196,945,7451,5803,3074,3663,3464,2649,
归属于母公司所有者的净利润(万元),16701,10750,4528,12375,8298,5811,1967,4871,3848,2237,1098,4500,3332,2417,1004,2761,2238,1320,515,1837,1961,1112,312,3898,3138,2196,945,7451,5803,3074,3663,3464,2649,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-222,-55,-58,
少数股东损益(万元),45,143,85,-113,-38,-119,-63,-436,-299,-187,6,--,--,--,--,4,4,4,-1,-8,-7,-4,--,--,--,--,--,--,--,0,0,0,0,
基本每股收益,0.27,0.17,0.07,0.21,0.14,0.1,0.03,0.08,0.07,0.04,0.04,0.16,0.12,0.09,0.04,0.2,0.16,0.1,0.04,0.13,0.14,0.08,0.03,0.37,0.29,0.21,0.09,0.91,0.73,0.38,0.48,0.46,0.42,
稀释每股收益,0.27,0.17,0.07,0.21,0.14,0.1,0.03,0.08,0.07,0.04,0.04,0.16,0.12,0.09,0.04,0.2,0.16,0.1,0.04,0.13,0.14,0.08,0.03,0.37,0.29,0.21,0.09,0.91,0.73,0.38,0.48,0.46,0.42,
