报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),277128,186206,94201,339932,200255,110931,48877,217522,121159,77395,37570,118173,75634,42375,17100,68566,53663,36509,17531,56473,42216,31236,16652,33696,25753,16552,7419,30724,22464,14634,6526,29933,22516,13680,4806,28512,21168,14257,7335,28584,21713,13997,7031,19823,9612,13010,10023,8397,
营业收入(万元),277128,186206,94201,339932,200255,110931,48877,217522,121159,77395,37570,118173,75634,42375,17100,68566,53663,36509,17531,56473,42216,31236,16652,33696,25753,16552,7419,30724,22464,14634,6526,29933,22516,13680,4806,28512,21134,14239,7335,28584,21645,13952,7023,19823,9612,13010,10023,8397,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34,19,--,0,69,45,9,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
营业总成本(万元),302451,170570,84879,310239,169815,93588,41233,174889,100944,63503,29715,85946,55034,32650,10986,40353,28799,18664,9072,36403,26077,18953,10531,26049,19650,12607,5391,23288,16677,11076,4850,22658,16779,10557,4278,23189,17361,11856,6017,24006,17451,10944,5737,16039,7548,10885,8143,7029,
营业成本(万元),192251,128269,60509,231770,134445,75993,32264,139210,81677,51460,25245,62827,39195,21586,7940,27428,20530,12744,6346,17465,12540,8947,5069,12631,9494,6017,2576,10703,7754,5148,2275,10887,8381,5296,1980,11912,8929,6170,3133,12931,9733,6171,3115,10199,5033,7999,5903,4550,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,98,98,95,57,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,0,3,--,--,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
研发费用(万元),6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
营业税金及附加(万元),1003,732,396,2281,532,334,110,784,213,151,63,700,386,195,70,508,396,283,145,440,323,260,129,345,256,155,60,229,184,117,50,197,152,62,15,112,85,73,36,136,106,70,34,100,53,43,57,38,
销售费用(万元),11428,6563,2723,7360,4872,3113,1497,5298,3623,2248,797,1434,689,518,228,912,443,243,65,11027,9284,7123,4125,9425,7202,4681,2226,9217,6696,4390,1958,8410,6165,3830,1682,8097,6041,3974,2197,8101,5939,3419,1336,4143,2079,1419,1085,1080,
管理费用(万元),46580,26367,18746,43368,22128,12025,6116,20265,14766,9975,4590,10950,8376,5232,1912,7122,4305,2907,1536,5976,2617,1534,711,3129,2345,1436,535,2838,1836,1256,556,2899,1868,1201,569,3086,2167,1503,649,2222,1572,1187,1192,1469,222,1220,1038,1214,
财务费用(万元),17458,8639,2496,16502,7819,2118,1236,1609,406,-36,-182,2860,3108,2745,836,2390,1522,884,442,1095,749,526,278,298,178,145,-5,122,70,28,11,124,109,62,32,3,--,3,1,4,0,2,1,102,75,154,129,75,
资产减值损失(万元),33725,-0,9,8957,19,5,10,7722,258,-294,-798,7175,3281,2375,--,1994,1603,1603,538,399,564,564,220,220,174,174,0,179,137,137,--,142,105,105,--,-22,133,133,--,514,0,--,--,26,86,51,-70,72,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
投资收益(万元),1,--,196,12,--,--,--,369,65,--,--,579,581,581,--,--,--,--,--,32,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,12,--,--,--,66,--,--,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,-15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,
