报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),545409,322586,199872,81455,275133,173283,95376,21692,98422,62634,34165,14939,76805,48318,29056,11258,63566,38599,22877,11746,58337,34864,24026,11845,43825,31511,25737,11449,38685,27513,17192,7828,24277,20490,10931,4184,30860,20898,25736,7187,1239,
营业收入(万元),545409,322586,199872,81455,275133,173283,95376,21692,98422,62634,34165,14939,76805,48318,29056,11258,63566,38599,22877,11746,58337,34864,24026,11845,43825,31511,25737,11449,38685,27513,17192,7828,24277,20490,10931,4184,30860,20898,25736,7187,1239,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),474929,259359,158358,66819,220294,139051,75961,20624,88069,54224,29664,14017,71036,43990,26598,10642,57646,34921,21751,11486,52777,32035,22407,11241,40925,30058,24330,10891,36058,25995,16160,7398,21667,18661,9705,3794,26222,17736,21424,5935,1209,
营业成本(万元),409255,225419,135211,58343,195253,117388,65832,17188,67589,43427,22840,10229,53852,34041,20623,7457,44713,27049,16625,8568,42185,24705,17746,9103,33512,25005,21149,9489,31174,22422,14026,6395,18825,16194,8356,3155,23313,15949,19802,5365,907,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),21647,14051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),817,511,360,253,1012,669,451,80,563,329,248,130,527,164,98,37,293,197,117,44,443,89,43,132,323,246,203,68,161,92,65,-19,112,247,166,66,291,145,200,72,14,
销售费用(万元),2048,1226,834,440,1502,1222,741,122,622,450,328,112,423,253,189,81,339,288,185,93,474,311,239,103,370,313,248,140,648,574,411,166,395,293,160,78,361,268,237,86,19,
管理费用(万元),24467,16869,21081,5979,17906,17349,7010,2863,12626,8146,5074,2750,11011,7096,4328,2220,8277,5828,3861,2376,6979,5676,3549,1665,5585,3933,2331,963,3417,2608,1505,902,2384,2003,1093,460,1577,1018,908,350,253,
财务费用(万元),3997,3003,1497,1181,4261,3964,3056,1038,3955,2584,1799,776,3997,3074,1749,1004,2667,1969,1174,550,1493,991,581,236,884,620,370,231,776,490,354,103,-322,-322,-153,18,357,237,173,48,7,
资产减值损失(万元),12696,-1720,-624,624,361,-1542,-1130,-666,2714,-713,-625,20,1226,-638,-389,-157,1357,-410,-212,-145,1203,261,248,3,252,-60,29,-0,-118,-192,-201,-149,274,246,82,17,324,120,104,14,10,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),2537,96,-10,8,150,3,11,13,2388,21,-7,22,93,-199,-139,-59,-71,-187,-183,-135,179,-295,-427,-173,68,15,--,--,29,--,--,--,--,--,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-75,--,--,--,--,--,--,--,30,--,--,--,89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),73292,63594,41524,14656,55040,34278,19459,1080,12741,8431,4494,944,5862,4129,2318,556,5850,3491,943,125,5739,2535,1192,431,2968,1468,1407,558,2656,1518,1032,431,2610,1829,1226,390,4638,3162,4312,1251,30,
营业外收入(万元),2552,3,93,85,179,158,144,55,899,591,308,98,429,329,262,205,1582,1132,813,560,1176,722,647,240,1821,1311,181,111,647,473,394,265,196,45,58,9,457,169,85,0,0,
营业外支出(万元),155,21,11,0,9,17,8,0,27,11,9,6,64,10,0,--,259,11,10,9,47,41,39,25,14,7,7,7,5,5,4,4,2,21,21,0,3,3,23,0,0,
非流动资产处置损失(万元),--,--,--,--,--,--,3,--,13,--,7,--,11,--,0,--,251,--,3,--,--,--,10,--,10,--,--,--,5,--,--,--,2,--,--,--,--,0,0,0,0,
利润总额(万元),75689,63576,41606,14742,55210,34420,19595,1135,13613,9011,4792,1036,6227,4447,2580,761,7172,4611,1746,677,6868,3216,1800,646,4776,2772,1582,662,3298,1986,1421,691,2804,1853,1263,398,5092,3327,4375,1251,30,
所得税费用(万元),11799,7691,5335,2619,5657,1964,1273,106,1339,973,784,208,610,969,551,201,1007,1107,439,302,912,529,295,49,585,415,315,94,534,358,230,173,249,215,138,45,515,315,410,9,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),63891,55885,36272,12123,49552,32456,18322,1030,12275,8038,4008,828,5617,3478,2028,561,6165,3504,1307,375,5956,2687,1505,598,4191,2357,1267,568,2763,1629,1191,518,2555,1638,1125,353,4577,3012,3965,1242,30,
归属于母公司所有者的净利润(万元),63374,55469,36093,11963,48727,31802,17503,655,10810,7026,3918,618,5650,3584,2042,567,5338,3341,1394,507,5032,2533,1335,435,3363,2262,1246,539,2772,1707,1194,555,2569,1691,1125,353,4576,3011,3955,1236,30,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),517,416,179,160,825,654,820,375,1464,1012,90,209,-32,-106,-14,-7,827,163,-87,-132,923,154,170,163,828,95,20,30,-9,-78,-3,-37,-14,-53,--,--,1,1,9,7,0,
基本每股收益,0.54,0.47,0.31,0.29,1.51,1.09,0.69,0.03,0.57,0.37,0.21,0.03,0.35,0.22,0.13,0.04,0.33,0.21,0.09,0.03,0.32,0.16,0.09,0.03,0.24,0.16,0.09,0.06,0.3,0.19,0.13,0.06,0.28,0.18,0.12,0.04,0.69,0.54,2.37,0.95,0.02,
稀释每股收益,0.54,0.47,0.31,0.29,1.51,1.09,0.69,0.03,0.57,0.37,0.21,0.03,0.35,0.22,0.13,0.04,0.33,0.21,0.09,0.03,0.32,0.16,0.09,0.03,0.24,0.16,0.09,0.06,0.3,0.19,0.13,0.06,0.28,0.18,0.12,0.04,0.69,0.54,2.37,0.95,0.02,
