报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),28382,15781,7704,37066,27811,16204,7649,31013,27303,21014,14182,
营业收入(万元),28382,15781,7704,37066,27811,16204,7649,31013,27303,21014,14182,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22074,12800,6280,28223,21396,13303,6386,23231,20032,15085,10084,
营业成本(万元),12872,7294,3588,17551,13534,8389,4071,14307,12329,9791,6671,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),375,209,133,384,167,83,48,250,162,134,91,
销售费用(万元),4851,2843,1393,6427,4642,2941,1329,5197,4469,2860,1858,
管理费用(万元),3585,2294,1205,4278,3131,1988,1001,3683,3245,2227,1382,
财务费用(万元),122,83,-40,-577,-285,-219,-82,-429,-212,-23,19,
资产减值损失(万元),270,77,1,160,207,122,19,224,39,95,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),318,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7325,3348,1425,8843,6415,2901,1263,7782,7271,5929,4097,
营业外收入(万元),1,--,173,968,676,387,242,951,1166,973,559,
营业外支出(万元),2,--,--,123,123,1,1,13,--,3,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,0,
利润总额(万元),7324,3348,1598,9689,6968,3287,1505,8720,8437,6899,4655,
所得税费用(万元),1159,505,358,1323,1053,499,294,1208,1166,985,671,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6165,2843,1240,8366,5915,2788,1211,7513,7270,5915,3983,
归属于母公司所有者的净利润(万元),6165,2843,1240,8366,5915,2788,1211,7513,7270,5915,3983,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.63,0.31,0.22,1.47,1.04,0.35,0.21,1.32,1.28,1.04,0.75,
稀释每股收益,0.63,0.31,0.22,1.47,1.04,0.35,0.21,1.32,1.28,1.04,0.75,
