报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),385713,1383563,1006612,634459,316936,1109372,826407,527911,266860,931596,687082,438620,220395,745225,548967,351044,172140,620307,453720,296925,148185,543507,403960,261076,134000,455039,331922,216672,111921,374411,281403,186941,94248,302896,221147,142914,71156,239256,178730,119748,59849,195966,138712,90015,40191,143661,104898,67855,33786,
营业收入(万元),385713,1383563,1006612,634459,316936,1109372,826407,527911,266860,931596,687082,438620,220395,745225,548967,351044,172140,620307,453720,296925,148185,543507,403960,261076,134000,455039,331922,216672,111921,374411,281403,186941,94248,302896,221147,142914,71156,239256,178730,119748,59849,195966,138712,90015,40191,143661,104898,67855,33786,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),275445,1022360,733695,450463,222593,808414,597921,373798,185970,675457,497451,309449,153957,568001,412524,258518,124873,475220,339729,217755,107594,413506,302355,189855,96695,351916,248537,158202,79817,289986,212225,139820,70105,233215,170336,105970,50570,178347,131296,86047,42159,159286,106632,72721,29206,116501,83575,53828,26044,
营业成本(万元),52190,184988,135430,85150,41839,143463,108702,70459,38298,137167,102985,68604,36195,131322,97268,65151,31556,115808,88374,59708,23680,87040,62179,40830,22428,78414,56549,36164,19376,60550,43644,28368,14203,52385,35274,22896,11619,40087,30614,22063,9377,33037,23693,15666,6086,27949,19910,13218,6441,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
