报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47349,26400,18941,12131,3725,23332,14825,9569,2843,31417,21849,15887,5525,30405,20684,15017,5049,26344,27603,22349,
营业收入(万元),47349,26400,18941,12131,3725,23332,14825,9569,2843,31417,21849,15887,5525,30405,20684,15017,5049,26344,27603,22349,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),39439,23110,16944,10916,3404,20737,13448,8717,2678,26330,18668,13380,5001,26124,17930,12846,4614,22844,23750,19303,
营业成本(万元),31931,17972,13032,8424,2654,16084,10271,6678,2022,21491,14871,10683,3906,21020,14265,10447,3747,18220,19202,15251,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),408,484,356,257,93,366,91,75,24,243,151,117,20,205,126,105,22,205,127,174,
销售费用(万元),2730,1333,839,548,214,1363,885,546,235,1370,882,514,186,1234,867,531,191,1205,1449,701,
管理费用(万元),3973,3409,2156,1290,473,2524,2036,1264,443,2504,1912,1338,588,2290,1616,1034,465,2017,1997,2308,
财务费用(万元),-258,-133,-102,-55,-27,22,19,6,1,256,257,258,161,837,620,414,185,659,710,664,
资产减值损失(万元),656,44,665,452,-3,379,147,148,-48,466,595,470,139,539,436,314,5,536,265,205,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),36,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7946,3338,1997,1216,321,2595,1377,851,165,5087,3181,2507,524,4280,2754,2172,435,3500,3853,3046,
营业外收入(万元),21,69,65,60,60,269,230,167,133,293,215,156,83,398,214,163,86,314,224,296,
营业外支出(万元),5,140,140,136,--,3,3,1,--,4,4,--,--,3,3,--,--,2,5,21,
非流动资产处置损失(万元),--,--,136,136,--,3,3,1,--,1,1,--,--,--,--,--,--,--,--,20,
利润总额(万元),7961,3268,1923,1140,381,2861,1604,1017,299,5377,3392,2663,607,4676,2965,2334,521,3812,4072,3321,
所得税费用(万元),1227,504,293,147,55,384,204,122,36,976,753,594,100,394,378,305,81,509,623,462,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6734,2764,1630,993,326,2476,1400,896,263,4401,2639,2069,507,4282,2586,2030,440,3303,3450,2859,
归属于母公司所有者的净利润(万元),6734,2764,1630,993,326,2476,1400,896,263,4401,2639,2069,507,4282,2586,2030,440,3303,3450,2859,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.43,0.26,0.15,0.09,0.03,0.23,0.13,0.08,0.03,0.52,0.32,0.26,0.07,0.65,0.39,0.31,0.07,0.5,0.52,0.43,
稀释每股收益,0.43,0.26,0.15,0.09,0.03,0.23,0.13,0.08,0.03,0.52,0.32,0.26,0.07,0.65,0.39,0.31,0.07,0.5,0.52,0.43,
