报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),45966,19030,77931,65636,43598,22379,67368,50810,33405,14840,60003,44590,28944,14698,140783,123694,85027,43016,193541,146237,115038,58172,148067,106090,73901,36827,159762,119348,82730,37304,132555,81639,49967,20738,103181,75520,54563,28534,72668,48308,17369,862,24833,23927,22921,12600,73883,44074,22748,10732,
营业收入(万元),45966,19030,77931,65636,43598,22379,67368,50810,33405,14840,60003,44590,28944,14698,140783,123694,85027,43016,193541,146237,115038,58172,148067,106090,73901,36827,159762,119348,82730,37304,132555,81639,49967,20738,103181,75520,54563,28534,72668,48308,17369,862,24833,23927,22921,12600,73883,44074,22748,10732,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
营业总成本(万元),42501,18566,72070,59764,39599,19891,63483,49051,32566,14662,70321,54582,36510,17419,167061,141261,94960,46062,214715,157614,120156,59373,153073,110589,75100,36705,188432,133771,91061,41099,140948,89544,55954,22970,111686,78560,54689,28549,191096,51616,18973,2974,112815,36361,34061,19612,239640,65064,38162,17844,
营业成本(万元),41507,18054,70521,58568,38735,19321,61606,47582,31509,14010,54822,40548,25963,13152,144048,125603,83675,40494,189760,143056,110853,55149,141412,101471,69680,35041,166203,120609,82238,36939,129776,80781,49522,20865,99334,72540,51374,26374,76077,46336,15721,279,31073,26159,25352,14138,82392,49324,28278,13964,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,0,--,0,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
营业税金及附加(万元),395,175,640,511,322,178,429,182,135,80,270,187,163,62,331,266,203,111,348,321,310,117,450,124,85,30,427,376,291,178,586,235,142,74,331,244,165,54,250,181,129,48,142,32,27,0,108,67,59,53,
销售费用(万元),283,143,400,286,196,132,779,671,470,249,1243,1026,795,426,2291,1735,1102,688,2328,1679,1259,672,1580,1092,801,440,2706,2250,1521,718,2831,2342,1472,492,2291,1729,1023,505,1783,1285,677,392,1462,1022,691,1273,2396,1724,1096,234,
管理费用(万元),890,382,1523,919,591,332,1482,1053,746,464,6973,6546,4658,1449,10406,6316,4053,2296,10692,7740,4941,2095,8336,5964,3931,1816,8257,5753,4030,1655,6107,3764,2493,1162,5439,4251,2487,1082,9825,2803,1949,316,13327,3858,2788,710,123986,4856,2740,758,
财务费用(万元),-574,-190,-1013,-482,-211,-91,-819,-440,-287,-147,6161,5963,4810,2336,7203,5210,3548,1784,5700,3978,2576,1244,4843,3926,2595,1285,7259,5166,3365,1609,4875,2438,2342,377,3651,1344,969,533,1346,916,402,83,9365,5290,5204,3490,20011,9094,5989,2834,
