报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),226978,141912,196546,132303,74168,172799,127187,182369,84737,191932,112890,127797,
营业收入(万元),226978,141912,196546,132303,74168,172799,127187,182369,84737,191932,112890,127797,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),182027,114153,185598,126797,73859,159498,118760,162054,75805,185817,99732,114889,
营业成本(万元),162964,102824,153069,105019,59464,137578,101507,136594,65497,152784,87949,102195,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2338,1394,2260,788,440,1330,874,879,141,771,623,569,
销售费用(万元),5527,3254,7986,5362,3295,7875,6003,6535,2849,7891,5313,5607,
管理费用(万元),6573,4370,8556,6531,4067,9700,7175,7996,3527,5573,3178,2747,
财务费用(万元),9663,7240,4089,3306,1707,3412,2675,7754,3407,10006,2498,3670,
资产减值损失(万元),-5037,-4930,9638,5791,4887,-396,526,2296,383,8790,172,101,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),44951,27760,10947,5507,309,13301,8427,20315,8932,6116,13158,12908,
营业外收入(万元),556,449,801,678,601,518,191,580,291,615,201,2037,
营业外支出(万元),72,34,44,25,19,77,43,103,88,138,52,29,
非流动资产处置损失(万元),20,18,27,17,17,51,40,17,--,--,--,--,
利润总额(万元),45436,28175,11705,6159,891,13742,8575,20792,9136,6593,13307,14917,
所得税费用(万元),9240,5822,1419,563,-275,2556,1550,3596,1419,1813,1991,2838,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),36197,22353,10286,5596,1166,11186,7025,17196,7716,4780,11317,12079,
归属于母公司所有者的净利润(万元),34931,21615,8891,5031,821,9965,6075,16058,7229,4394,11368,12088,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1266,738,1395,565,345,1222,950,1137,487,386,-51,-9,
基本每股收益,1.8,1.2,0.49,0.28,--,0.55,--,0.89,0.4,0.24,0.63,0.72,
稀释每股收益,1.8,1.2,0.49,0.28,--,0.55,--,0.89,0.4,0.24,0.63,0.72,
