报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),34364,97802,74361,55117,29518,75183,56703,41775,23237,68262,53353,40671,21816,59542,45193,33046,15948,53582,43391,33084,17575,58226,44525,32348,16137,64419,51747,36054,16342,60043,47649,33266,15716,48116,37289,27147,45089,34650,38453,30045,
营业收入(万元),34364,97802,74361,55117,29518,75183,56703,41775,23237,68262,53353,40671,21816,59542,45193,33046,15948,53582,43391,33084,17575,58226,44525,32348,16137,64419,51747,36054,16342,60043,47649,33266,15716,48116,37289,27147,45089,34650,38453,30045,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
营业总成本(万元),19782,69879,48252,32257,17012,57256,39190,26430,14699,55599,40649,27897,14738,50810,37464,25517,13072,45823,34865,24297,13873,43050,32130,21121,11176,39390,30362,20090,10510,36408,27534,17982,9092,31337,22926,15538,31444,23628,28697,23393,
营业成本(万元),15704,56594,40735,27536,14240,45419,32505,21983,12084,46086,34785,24005,12636,43734,32284,22141,11097,38506,29457,20566,11498,36952,27391,18349,9316,34264,25811,17140,8689,31408,23172,15153,7600,25470,18481,12553,26116,19794,23503,19874,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
