报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),29446,104733,74442,47365,22936,96986,70598,45010,21102,79283,55173,33495,17229,58520,45022,28349,13267,75490,53602,36237,16551,65639,46852,31636,14684,58771,43050,26982,13034,34562,24148,15914,28536,20398,22413,14610,
营业收入(万元),29446,104733,74442,47365,22936,96986,70598,45010,21102,79283,55173,33495,17229,58520,45022,28349,13267,75490,53602,36237,16551,65639,46852,31636,14684,58771,43050,26982,13034,34562,24148,15914,28536,20398,22413,14610,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
营业总成本(万元),25216,95285,65234,42107,19862,82747,59351,39537,18492,67144,46904,28930,14422,56437,41394,25544,11430,60383,42987,28519,13231,49823,36778,24100,11210,44530,32171,19721,10044,24059,15468,9758,18546,13093,15225,9133,
营业成本(万元),15451,49210,34405,21406,10226,41361,30854,20307,9926,32719,22755,13467,6794,23712,18048,11504,5603,30688,21839,15000,7138,27326,20099,13655,6593,26043,18618,11728,5608,10075,6354,4230,6482,4530,5901,4747,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
营业税金及附加(万元),299,1606,1161,800,331,1224,392,265,114,427,232,149,67,328,252,182,92,560,389,272,110,541,360,228,100,438,309,187,88,120,85,61,122,79,41,0,
销售费用(万元),3734,21647,13191,8809,3943,19969,13919,9823,3975,20242,14203,9368,4479,22588,15285,8611,3022,19036,12785,7836,2921,13705,10394,6395,2526,13864,10114,5921,3135,10031,6410,3790,9336,6602,7394,3161,
管理费用(万元),4518,18832,13495,9083,4461,17632,11948,7615,3661,12957,9005,5739,2888,10274,7723,5109,2492,10515,8074,5367,2851,9845,7080,4573,2399,6239,4334,2690,1527,3852,2303,1401,2477,1704,1785,1111,
财务费用(万元),398,1456,1013,579,270,890,678,389,34,-86,-142,-266,-159,-738,-558,-338,-153,-1472,-1150,-779,-352,-2149,-1733,-1181,-614,-2466,-1829,-1212,-563,-190,78,62,-50,-43,-8,13,
资产减值损失(万元),816,2534,1969,1430,631,1671,1561,1139,784,885,850,473,353,273,644,475,376,1055,1051,822,562,555,578,430,205,411,624,406,250,171,237,214,179,220,112,100,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,
投资收益(万元),470,1574,1186,841,561,715,357,287,48,389,482,103,-14,-8,32,32,55,-34,-0,2,-11,112,109,85,-22,125,-3,-5,5,-125,-62,-11,-2,--,28,0,
对联营企业和合营企业的投资收益(万元),-35,-24,44,71,91,-80,-81,-76,-18,-48,-23,-9,-14,-21,-1,-0,22,-76,-43,2,-11,-76,109,-18,-22,-2,-3,-5,5,-130,-62,0,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
营业利润(万元),5147,14208,11577,6927,3635,14954,11604,5760,2657,12528,8751,4668,2793,2075,3659,2837,1891,15074,10615,7719,3310,15928,10184,7621,3452,14366,10875,7257,2995,10378,8618,6145,9988,7305,7217,5477,
营业外收入(万元),28,339,1594,759,611,3166,2011,1271,808,1761,1233,877,265,1897,923,563,406,2900,783,528,352,1930,1417,1013,145,681,402,295,215,1545,514,214,301,248,332,207,
营业外支出(万元),20,99,31,29,16,275,251,42,0,136,68,61,12,44,24,20,2,75,38,31,19,82,64,42,2,67,10,0,0,11,8,3,155,154,7,5,
非流动资产处置损失(万元),--,--,7,6,3,213,199,2,0,20,10,10,1,13,7,4,0,2,1,1,0,1,1,1,1,1,--,--,--,6,--,0,0,--,0,0,
利润总额(万元),5155,14447,13140,7658,4230,17845,13364,6989,3464,14154,9915,5484,3045,3929,4558,3380,2295,17898,11360,8215,3643,17776,11536,8592,3595,14981,11267,7552,3210,11911,9124,6357,10134,7399,7542,5679,
所得税费用(万元),639,1972,1691,985,507,2515,1786,940,443,1906,1246,643,318,1042,411,99,298,2575,1587,1161,537,2615,1716,1250,610,2162,1668,1064,534,1870,1476,1043,1301,1006,974,150,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
净利润(万元),4516,12476,11448,6673,3723,15330,11578,6049,3022,12248,8670,4840,2727,2887,4147,3281,1997,15323,9773,7055,3106,15161,9820,7341,2985,12818,9599,6487,2676,10042,7647,5313,8833,6393,6567,5529,
归属于母公司所有者的净利润(万元),3849,10490,10242,5619,3150,13278,9913,5065,2380,11031,7930,4716,2565,2713,3930,3146,1851,15196,9663,7006,3013,14408,9159,6658,2472,11409,8471,5699,2241,8254,6181,4291,6150,4330,4332,3696,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,81,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
少数股东损益(万元),667,1986,1206,1055,573,2052,1665,984,641,1217,739,124,162,174,217,135,146,128,110,49,93,753,661,683,513,1409,1128,789,435,1788,1466,1022,2683,2064,2235,1833,
基本每股收益,0.1,0.26,0.25,0.14,0.08,0.34,0.25,0.13,0.06,0.28,0.2,0.12,0.07,0.07,0.1,0.08,0.1,0.78,0.5,0.36,0.16,0.75,0.48,0.35,0.17,0.77,0.57,0.38,0.3,1.37,1.11,0.77,1.1,0.78,0.82,0.84,
稀释每股收益,0.1,0.26,0.25,0.14,0.08,0.34,0.25,0.13,0.06,0.28,0.2,0.12,0.07,0.07,0.1,0.08,0.1,0.78,0.5,0.36,0.16,0.75,0.48,0.35,0.17,0.77,0.57,0.38,0.3,1.37,1.11,0.77,1.1,0.78,0.82,0.84,
