报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),68923,287059,166582,97513,33850,219262,133000,84840,39746,189687,124361,85291,32102,183272,111757,71006,32794,162054,95490,52726,22804,139925,83004,55934,20236,130077,74670,47639,22473,101745,19537,92114,68790,
营业收入(万元),68923,287059,166582,97513,33850,219262,133000,84840,39746,189687,124361,85291,32102,183272,111757,71006,32794,162054,95490,52726,22804,139925,83004,55934,20236,130077,74670,47639,22473,101745,19537,92114,68790,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),67407,261160,159850,94757,34025,207800,129421,83016,39468,182065,122275,83113,30887,169004,104641,66696,30741,148960,89839,50368,21508,128154,77582,52494,18803,120032,70416,44779,20880,93743,18528,86874,64595,
营业成本(万元),62294,238083,145651,86170,30491,190369,117857,75469,34483,160243,107904,74084,27467,150466,92984,58829,26778,131475,78922,43664,18684,115334,69499,47044,16814,108862,63958,40478,19069,86118,17022,80419,59496,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),371,1537,1046,783,121,1737,1071,986,1277,6059,4198,2792,1034,5956,3480,2206,1099,5345,3119,1761,742,4826,2909,1939,654,4311,2501,1593,758,3366,653,3051,2224,
销售费用(万元),0,--,--,--,--,--,--,--,--,--,14,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
管理费用(万元),2231,10009,6791,5317,2044,8465,5430,3553,1821,8704,5631,3680,1803,7824,5541,3614,1845,6704,4748,2961,1491,5050,3376,2331,1142,3638,2234,1407,621,2690,604,2380,2130,
财务费用(万元),2004,7050,5865,2962,1534,5506,4357,2648,1590,6714,4869,2934,1290,4191,2871,1866,853,3872,2830,1731,695,2206,1545,877,376,1249,1197,898,415,1416,266,1001,857,
资产减值损失(万元),507,4481,498,-475,-165,1723,706,361,296,345,-342,-387,-708,567,-235,181,166,1564,219,251,-104,738,254,304,-183,1972,525,403,17,153,-17,23,-113,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,8,39,-66,
投资收益(万元),3864,3478,1348,639,230,435,321,291,204,893,893,64,39,158,118,79,39,629,500,371,--,--,--,0,--,--,--,--,0,-2,-10,185,115,
对联营企业和合营企业的投资收益(万元),129,901,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,165,96,
