报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),12772,56980,29313,19001,7033,54495,31780,13350,8186,46569,27097,17999,7065,38627,21548,15419,4868,32876,26243,21070,
营业收入(万元),12772,56980,29313,19001,7033,54495,31780,13350,8186,46569,27097,17999,7065,38627,21548,15419,4868,32876,26243,21070,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12555,44634,28357,18705,8897,45230,31284,17585,9715,39139,25795,17050,8245,32377,20565,14695,6316,27015,21767,17091,
营业成本(万元),7797,29020,17194,10819,4806,29537,19533,9937,5696,26402,16275,10847,4945,22000,12632,9277,3548,19443,16012,13092,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),68,468,155,87,26,661,456,323,233,1559,901,613,274,1327,701,540,187,1140,867,583,
销售费用(万元),1686,5319,3871,2550,1554,4840,3635,2831,1558,4484,3652,2376,1321,3819,3239,2088,1167,2998,2395,1728,
管理费用(万元),2649,9417,6959,4582,2456,9284,6669,4362,2066,6247,4379,2805,1623,4522,3441,2331,1318,3176,2236,1579,
财务费用(万元),-15,182,167,71,6,-21,-36,-29,-32,106,112,98,63,311,234,141,63,175,61,101,
资产减值损失(万元),369,228,12,596,49,928,1028,159,194,339,477,312,20,398,317,318,34,83,196,8,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),111,71,4,--,--,--,--,--,--,46,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),460,13387,1328,514,-1864,9266,496,-4235,-1528,7477,1302,948,-1180,6250,983,724,-1448,5861,4476,3980,
营业外收入(万元),67,126,360,244,74,1290,875,268,91,266,10,10,1,260,127,60,44,249,211,7,
营业外支出(万元),10,11,42,4,1,5,8,7,0,5,2,2,--,13,11,8,--,2,1,1,
非流动资产处置损失(万元),--,--,2,--,--,4,3,2,--,4,2,2,--,3,3,--,--,1,1,1,
利润总额(万元),517,13501,1646,754,-1790,10551,1362,-3973,-1438,7739,1309,956,-1179,6497,1099,776,-1404,6108,4685,3985,
所得税费用(万元),108,1570,290,117,44,1248,56,-76,65,1150,241,144,42,791,151,70,28,904,634,574,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),409,11931,1357,637,-1834,9303,1306,-3897,-1502,6588,1069,812,-1221,5705,948,705,-1432,5204,4051,3412,
归属于母公司所有者的净利润(万元),633,11119,1471,726,-1607,8716,1388,-3763,-1502,6588,1069,812,-1221,5705,948,705,-1432,5204,4051,3418,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-224,812,-114,-89,-226,587,-82,-134,--,--,--,--,--,--,--,--,--,--,--,-6,
基本每股收益,0.03,0.54,0.07,0.04,-0.08,0.44,0.07,-0.19,-0.19,0.9,0.15,0.12,-0.2,0.95,0.16,0.12,-0.24,0.87,0.68,0.57,
稀释每股收益,0.03,0.54,0.07,0.04,-0.08,0.43,0.07,-0.19,-0.19,0.9,0.15,0.12,-0.2,0.95,0.16,0.12,-0.24,0.87,0.68,0.57,
