报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),342290,238304,125115,368648,305059,187547,111447,335037,274853,196403,127907,523966,445323,327265,201999,684211,576100,435258,283082,855780,741987,512180,240620,665600,546571,376606,211333,588828,482621,307227,163457,402896,329902,283784,
营业收入(万元),342290,238304,125115,368648,305059,187547,111447,335037,274853,196403,127907,523966,445323,327265,201999,684211,576100,435258,283082,855780,741987,512180,240620,665600,546571,376606,211333,588828,482621,307227,163457,402896,329902,283784,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),342156,238805,122215,368135,305980,189192,109897,339214,275656,195357,125512,520499,439112,321043,195531,657846,548843,411798,267894,857225,740268,517490,239312,653506,535949,369718,206717,554952,451175,289422,154570,375013,304438,272827,
营业成本(万元),313854,218610,114402,330770,277017,167041,101019,300660,247864,177970,117479,484032,412620,303540,186539,624983,525509,395963,260190,808307,703162,489939,228189,624370,515467,356449,199634,528960,429917,276247,147859,352706,287182,255533,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),242,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1726,1290,548,1828,1381,1059,352,1302,815,630,370,1850,1506,1124,798,3863,3158,2598,1033,4058,3008,1908,550,2461,1971,1260,489,2071,1687,1184,707,1254,773,775,
销售费用(万元),16508,10758,5936,20704,15198,10264,5063,18427,13125,8517,4286,19134,13586,9387,4687,18903,13473,9154,4253,21427,14795,9796,4816,15293,10320,6811,3615,13311,8999,6371,2680,11125,7849,6442,
管理费用(万元),3753,2495,1307,5110,3523,2518,1155,5511,4267,2977,1402,5747,4484,3064,1411,5260,3639,2396,1259,6120,4490,3250,1627,4942,3977,2709,1505,4637,3470,2278,1240,3965,3481,2982,
财务费用(万元),873,488,179,2828,2524,2482,2238,8246,6043,3797,1955,7522,5592,3740,2094,4119,2035,1256,1327,6914,6555,4807,2499,5840,3945,2239,1290,4088,3993,3151,1922,5818,5257,7012,
资产减值损失(万元),5199,5164,-157,6894,6336,5829,70,5068,3542,1465,20,2214,1324,189,4,717,1030,431,-168,10398,8259,7790,1631,601,268,249,184,1886,3110,190,161,144,-103,82,
公允价值变动收益(万元),-23,-22,-25,-7,-5,-2,5,92,32,91,5,-75,41,-1,3,-1972,-2955,-2941,-2950,1058,1615,4688,924,-2586,-4532,-1755,-2976,4590,1203,776,-12,1030,-1889,-83,
投资收益(万元),10915,7722,965,10772,8548,7266,1111,7725,5862,3502,1235,4804,3524,2347,118,1338,1384,-43,-792,11582,6787,4996,596,781,1488,1413,2457,-4856,-4437,-380,736,-4715,-3234,185,
对联营企业和合营企业的投资收益(万元),3080,1751,656,4085,2080,1095,-101,3551,3401,1857,592,-4,-3,-2,-2,5,5,3,--,11,6,1,--,3,1,0,--,-1,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11630,7576,4055,12426,8513,6208,2665,3641,5092,4639,3635,8196,9776,8567,6588,25731,25686,20476,11446,11196,10120,4373,2828,10290,7578,6546,4097,33609,28212,18201,9610,24198,20340,11059,
营业外收入(万元),67,7,23,183,90,72,308,1360,939,387,76,1108,727,610,221,1389,762,548,558,1622,1028,648,443,868,494,344,199,813,75,48,0,5407,0,321,
营业外支出(万元),79,79,2,112,89,89,23,254,239,184,133,543,400,281,151,752,629,453,290,915,770,531,244,773,650,476,215,601,493,315,170,406,336,665,
非流动资产处置损失(万元),--,--,--,--,2,2,--,--,--,--,--,--,--,--,--,2,--,--,--,2,--,--,--,--,--,--,--,1,--,--,--,--,--,237,
利润总额(万元),11619,7505,4076,12497,8513,6191,2950,4746,5792,4843,3578,8761,10103,8896,6658,26368,25819,20571,11714,11902,10378,4490,3027,10384,7422,6414,4080,33821,27794,17935,9440,29199,20004,10715,
所得税费用(万元),3059,1427,406,3801,300,619,845,504,763,728,788,3082,3155,2516,1871,6427,6817,5608,2669,3558,2719,1287,918,3003,1835,1755,1035,8743,6711,4854,2438,7522,5107,2090,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8559,6078,3670,8696,8213,5572,2106,4242,5029,4114,2790,5679,6948,6380,4787,19941,19003,14964,9045,8344,7659,3203,2109,7381,5587,4660,3045,25078,21083,13081,7003,21677,14897,8626,
归属于母公司所有者的净利润(万元),8500,6018,3646,8725,8226,5583,2112,4371,5142,4173,2811,6130,7307,6646,4880,19964,19003,14964,9045,8344,7659,3203,2109,7381,5587,4660,3045,25078,21083,13081,7003,21677,14890,8632,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),59,60,23,-30,-13,-11,-6,-129,-113,-58,-21,-451,-359,-266,-93,-23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,-6,
基本每股收益,0.16,0.11,0.07,0.17,0.16,0.11,0.04,0.08,0.1,0.08,0.05,0.12,0.14,0.13,0.09,0.38,0.36,0.62,0.38,0.35,0.32,0.13,0.09,0.31,0.23,0.19,0.13,1.14,0.99,0.65,0.39,1.2,0.83,0.58,
稀释每股收益,0.16,0.11,0.07,0.17,0.16,0.11,0.04,0.08,0.1,0.08,0.05,0.12,0.14,0.13,0.09,0.38,0.36,0.62,0.38,0.35,0.32,0.13,0.09,0.31,0.23,0.19,0.13,1.14,0.99,0.65,0.39,1.2,0.83,0.58,
