报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),501124,367061,250634,118135,399605,258595,168922,80805,263430,163502,101532,53698,206508,156466,111592,56911,250608,189733,134928,68944,312095,231375,163723,76621,241854,166385,100651,48120,203989,154140,101271,50606,209471,160777,111205,136910,101713,116538,72777,
营业收入(万元),501124,367061,250634,118135,399605,258595,168922,80805,263430,163502,101532,53698,206508,156466,111592,56911,250608,189733,134928,68944,312095,231375,163723,76621,241854,166385,100651,48120,203989,154140,101271,50606,209471,160777,111205,136910,101713,116538,72777,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),489654,337555,228493,106670,350188,226711,150023,70473,237900,151318,94551,50800,205058,155751,108075,54493,244163,185280,130424,65984,301928,224087,158189,73727,229534,159221,95541,46180,194289,146870,94960,48311,197363,151981,104313,129542,95737,111260,70136,
营业成本(万元),392923,288119,198596,93327,284554,182349,120353,55547,201385,131827,86125,45995,180257,137782,96674,49551,220773,169169,119484,61036,277958,208003,147765,69473,216101,151414,91550,44464,187323,141935,92115,46665,190646,147281,101178,124576,92724,106685,68205,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
