报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),4095,50966,41726,26277,10195,56497,47826,36763,10509,59838,41320,28889,11267,67035,52263,28301,6470,48916,32134,21408,8505,65463,50174,38736,14861,82608,60998,39431,15222,47412,34043,20546,7799,39559,29428,18232,7243,40477,27405,16117,7134,45951,40554,28373,14241,40315,28987,18922,7449,31088,22317,14747,7792,
营业收入(万元),4095,50966,41726,26277,10195,56497,47826,36763,10509,59838,41320,28889,11267,67035,52263,28301,6470,48916,32134,21408,8505,65463,50174,38736,14861,82608,60998,39431,15222,47412,34043,20546,7799,39559,29428,18232,7243,40477,27405,16117,7134,45951,40554,28373,14241,40315,28987,18922,7449,31088,22317,14747,7792,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),6130,66668,50862,29683,12459,61970,52705,40086,12556,66998,42134,29297,11732,85702,54821,30477,8490,53759,35869,24149,10521,70691,50149,40059,15279,84942,59624,38307,14270,45954,32498,19958,7363,37409,25901,15581,6305,34456,22435,13596,6317,39734,33003,22701,10895,36732,26600,17312,6845,29589,20916,13875,7176,
营业成本(万元),3377,39963,31636,18659,7054,36814,35690,28331,7080,37962,25293,18051,6907,48205,39077,20556,3459,28528,19113,12785,4917,43892,34603,27580,9824,58212,42095,27125,9461,28316,20579,13172,4449,24179,17515,10410,4042,23543,15805,9110,4294,28911,24899,17488,8828,28378,20477,13490,5362,22391,16260,10929,5561,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
研发费用(万元),--,290,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业税金及附加(万元),33,742,487,373,72,987,580,496,132,851,354,234,82,458,323,164,50,458,263,155,44,520,309,219,83,426,272,191,74,461,369,256,74,306,229,150,47,422,301,156,51,291,230,173,90,295,220,140,49,195,138,97,56,
销售费用(万元),504,8624,6702,3632,1917,8231,4887,3508,1676,8879,6190,4122,1559,8847,5206,3254,1358,6848,5119,3224,1392,7455,5226,3338,1491,9689,6725,4022,1550,7042,4962,2462,1097,4879,3680,2049,887,3984,2693,1761,815,4258,3196,2181,912,3319,2459,1408,532,2853,1620,1076,483,
管理费用(万元),1113,7487,5918,3342,1734,7247,5019,3515,1842,8172,6228,4264,1992,8526,6184,4049,1957,9854,6065,4350,2510,9483,7193,4853,2437,9229,5988,3999,1957,6938,5194,3394,1623,6161,3639,2203,1025,4913,2876,2040,981,5023,3865,2306,968,3606,2921,1949,832,4112,2842,1525,931,
财务费用(万元),1104,7884,5607,3293,1684,9087,6678,4385,1826,6020,3817,2375,1192,5982,4716,3149,1667,6327,5167,3609,1658,8053,4753,2939,1444,5168,3806,2542,1228,1532,774,357,120,810,687,619,305,1013,789,558,175,747,449,189,97,445,366,168,70,578,413,284,145,
资产减值损失(万元),-0,1678,512,384,--,-397,-150,-150,--,5115,252,252,--,13684,-685,-695,--,1744,142,26,--,1288,-1934,1130,--,2219,739,428,--,1664,621,316,--,1075,151,151,--,581,-30,-30,--,504,363,363,--,690,157,157,0,-540,-358,-36,0,
公允价值变动收益(万元),4909,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
投资收益(万元),15,17541,16591,-100,93,8132,6140,6123,4758,359,1148,969,808,928,3059,2608,2476,6635,5820,5637,5488,105,378,281,174,711,588,452,241,738,643,467,235,540,463,321,180,504,403,273,62,24,--,--,--,397,400,0,0,176,204,192,-1,
对联营企业和合营企业的投资收益(万元),15,-436,-52,-77,-43,-137,-30,-47,-19,-189,558,379,218,595,446,328,196,612,457,274,125,105,378,281,174,711,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
汇兑收益(万元),-13,--,92,35,-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业利润(万元),3031,2489,7547,-3471,-2178,3102,1261,2800,2711,-6802,334,561,343,-17739,501,431,455,1793,2085,2897,3472,-5123,402,-1043,-243,-1623,1962,1577,1193,2196,2188,1055,672,2689,3990,2972,1117,6525,5373,2794,879,6241,7551,5672,3346,3980,2787,1610,605,1676,1604,1064,615,
营业外收入(万元),1,307,481,390,95,206,673,389,77,856,468,270,138,1229,329,247,154,704,460,263,174,5932,4357,3537,1590,9415,3880,2841,7,6679,3619,3589,49,6303,775,761,139,4037,870,854,8,773,713,622,553,182,140,136,132,181,131,112,99,
营业外支出(万元),19,341,45,2,0,555,163,139,138,255,33,30,1,717,68,67,22,15,13,10,10,95,1522,13,10,41,7,6,0,225,145,24,23,95,78,6,5,42,23,21,4,135,88,69,4,125,106,24,17,37,29,24,5,
非流动资产处置损失(万元),--,--,--,--,--,--,1,1,--,10,8,5,1,198,49,49,4,5,4,1,--,82,10,10,10,32,5,4,0,127,61,13,12,14,--,--,--,15,14,14,--,23,21,21,--,80,10,10,0,19,17,17,0,
利润总额(万元),3012,2455,7983,-3083,-2082,2752,1771,3050,2650,-6201,770,801,480,-17227,762,611,586,2481,2533,3150,3636,715,3238,2481,1336,7750,5835,4412,1200,8651,5662,4620,699,8898,4687,3727,1251,10520,6220,3627,883,6880,8176,6225,3895,4037,2821,1722,720,1820,1707,1152,709,
所得税费用(万元),--,738,-152,-118,8,796,106,52,--,3711,224,194,--,432,307,269,--,890,225,67,--,-13,89,-285,--,265,494,227,0,2174,1417,1151,-0,1210,734,593,-8,1131,785,400,-9,256,490,394,161,344,240,142,188,637,397,275,153,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
净利润(万元),3012,1716,8135,-2965,-2091,1956,1665,2998,2650,-9911,546,607,480,-17659,455,342,586,1591,2307,3083,3636,728,3149,2767,1336,7485,5341,4185,1200,6477,4245,3469,699,7688,3954,3134,1259,9389,5435,3227,892,6623,7687,5831,3734,3693,2581,1579,532,1184,1310,877,556,
归属于母公司所有者的净利润(万元),3012,1717,8135,-2965,-2091,1975,1679,3013,2661,-9896,549,607,480,-17659,455,342,586,1591,2307,3083,3636,728,3149,2767,1336,7485,5341,4185,1200,6601,4410,3566,745,8115,4251,3393,1423,9696,5652,3377,1022,5894,6805,5053,3339,3290,2232,1350,416,773,1012,701,451,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,3,--,--,--,
