报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),100659,400362,295932,196908,88856,373861,272434,186691,87350,347697,262520,171050,78780,339158,249390,160215,75676,320515,232003,150480,67135,273092,194260,121383,50098,275123,202475,134211,59018,222875,155804,93889,37749,152877,105074,142238,122195,
营业收入(万元),100659,400362,295932,196908,88856,373861,272434,186691,87350,347697,262520,171050,78780,339158,249390,160215,75676,320515,232003,150480,67135,273092,194260,121383,50098,275123,202475,134211,59018,222875,155804,93889,37749,152877,105074,142238,122195,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
营业总成本(万元),96260,366947,276547,184138,83986,333147,248552,172149,81621,315769,243388,157814,73945,305790,228862,147973,70642,288719,211103,138126,61830,243262,174721,109413,45419,235530,176603,118757,52987,195250,138281,83036,32960,130955,90863,130271,109281,
营业成本(万元),86273,323201,241111,161052,73161,291972,214275,149173,70669,276011,210799,137288,64028,269284,200487,129362,62315,254039,184585,119286,54114,216293,154892,96611,40563,214049,159872,107600,47798,176666,124638,74249,29809,118053,81341,116370,99594,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
营业税金及附加(万元),988,2837,2158,1470,784,2860,2089,1421,733,2400,1992,1211,557,3417,2660,1616,864,2298,1802,1332,708,2651,2131,1285,567,2033,1903,906,431,612,736,445,190,472,443,353,294,
销售费用(万元),3630,15403,13614,8506,3690,16092,12735,8556,4163,16007,12869,8095,3902,16486,12759,8208,3618,15768,11615,8131,2830,12626,10098,6652,2334,9639,7697,5572,2340,7434,6216,3988,1186,5542,3556,4883,3739,
