报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),9636,50767,43451,32286,15720,19894,10280,8881,1422,36565,22993,20563,5920,39611,18574,17687,308,38652,37182,33565,
营业收入(万元),9636,50767,43451,32286,15720,19894,10280,8881,1422,36565,22993,20563,5920,39611,18574,17687,308,38652,37182,33565,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),8905,47584,40138,29370,14034,27157,15823,12198,3370,33884,21579,17663,5818,33500,17210,14504,1247,32672,31556,28264,
营业成本(万元),7357,37985,33139,24213,12185,16869,8564,7010,1153,26232,16325,14179,4301,27480,12628,11936,235,26984,25696,23179,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),167,588,475,393,199,354,162,156,139,284,192,163,12,464,311,269,30,592,356,580,
销售费用(万元),196,2052,1819,1562,736,2187,1783,1337,812,1537,1304,983,527,1097,1006,561,296,1050,1054,611,
管理费用(万元),1595,5894,4197,2762,1199,6128,5004,2881,1238,5076,3793,2235,959,3888,2883,1552,676,3675,3570,2963,
财务费用(万元),87,147,41,47,45,-152,-227,-76,-46,141,81,62,14,9,-10,-40,11,-3,156,26,
资产减值损失(万元),-497,918,466,394,-330,1770,538,889,74,614,-117,40,4,561,393,227,--,375,724,905,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),303,--,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1066,4187,3332,2928,1686,-7255,-5543,-3317,-1948,2681,1415,2900,102,6111,1364,3183,-939,5980,5627,5301,
营业外收入(万元),1,17,521,235,51,1425,268,233,182,1439,1057,398,151,179,147,44,22,122,155,117,
营业外支出(万元),--,25,23,23,0,5,5,5,5,35,33,32,32,45,21,0,0,31,14,8,
非流动资产处置损失(万元),--,--,0,0,--,0,0,0,0,1,0,0,0,25,1,0,0,5,10,7,
利润总额(万元),1067,4179,3830,3140,1738,-5835,-5279,-3088,-1770,4085,2439,3266,222,6246,1490,3227,-917,6071,5767,5410,
所得税费用(万元),103,564,607,506,288,-868,-75,-123,-1,452,243,348,-2,835,155,422,-127,754,775,754,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),965,3615,3223,2633,1449,-4967,-5204,-2965,-1769,3633,2196,2918,223,5411,1335,2805,-791,5316,4991,4656,
归属于母公司所有者的净利润(万元),970,3655,3295,2705,1471,-4905,-5072,-2887,-1731,3633,2196,2918,223,5411,1335,2805,-791,5316,4991,4656,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-5,-40,-73,-71,-22,-62,-132,-78,-38,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.07,0.26,0.23,0.19,0.1,-0.35,-0.36,-0.21,-0.12,0.3,0.19,0.28,0.02,0.52,0.13,0.27,-0.08,0.51,0.48,0.5,
稀释每股收益,0.07,0.26,0.23,0.19,0.1,-0.35,-0.36,-0.21,-0.12,0.3,0.19,0.28,0.02,0.52,0.13,0.27,-0.08,0.51,0.48,0.5,
