报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),96441,337402,238878,144347,73294,386702,271251,174679,85731,334825,233860,146027,60960,286356,201495,124816,50458,209720,143146,94082,40097,122925,79874,46205,16042,56178,37809,22387,10502,38388,23390,11929,4388,22508,14065,8232,18700,12974,11869,5622,
营业收入(万元),96441,337402,238878,144347,73294,386702,271251,174679,85731,334825,233860,146027,60960,286356,201495,124816,50458,209720,143146,94082,40097,122925,79874,46205,16042,56178,37809,22387,10502,38388,23390,11929,4388,22508,14065,8232,18700,12974,11869,5622,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),77061,286285,187600,112403,58222,313545,218922,141435,70782,278104,187931,118160,50948,238366,164886,100341,40583,170998,113480,74455,32703,91840,54777,30428,10131,39269,24951,15386,6938,24965,14660,7743,2728,13247,7897,5016,11072,7020,7513,4856,
营业成本(万元),27244,92748,67710,43493,21041,95127,65696,44039,21709,57872,39440,25150,10724,46725,30869,18280,7580,31784,21713,14180,6262,24369,16917,10782,4536,17521,12043,7325,3515,12027,8028,4251,1468,4728,2998,1863,4417,3252,2912,1702,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1222,6065,3900,2417,1185,6533,4314,2835,1433,5775,4088,2517,1029,4797,3346,2073,816,3509,2381,1588,676,1914,1259,690,202,690,471,245,119,396,253,117,43,347,214,121,264,170,177,79,
销售费用(万元),37698,133894,87719,49128,26989,171682,123441,78627,39581,180444,123180,76580,32333,157920,112624,68765,27795,113290,73292,50644,22006,52009,26994,11950,3095,13169,7246,4790,2224,8723,4612,2482,948,4942,2982,1979,3602,1869,2531,1590,
管理费用(万元),9596,39455,26487,16925,8220,37794,24276,15436,7373,30820,18739,12284,6196,27030,16566,10462,4560,20782,15207,7181,3484,12858,9346,6793,2229,8341,5537,3245,1418,5120,2686,1524,575,3267,1611,975,2533,1425,1514,852,
财务费用(万元),567,1116,813,390,152,133,164,-5,142,-1071,-508,-22,84,-131,-148,-19,-40,-53,-17,43,46,-727,-597,-417,-110,-1042,-753,-482,-400,-1675,-1010,-679,-351,-24,44,30,255,304,339,326,
资产减值损失(万元),733,13006,970,50,635,2276,1031,503,543,4264,2993,1651,582,2025,1629,779,-129,1686,904,819,228,1417,857,629,179,588,408,263,64,373,90,48,45,-14,48,48,1,0,40,307,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-0,6,
投资收益(万元),--,204,190,190,0,167,166,162,2,1195,961,870,0,860,861,865,11,-121,-17,-11,-2,-152,-88,-79,-57,-36,-40,-24,-12,-39,-33,-22,-10,-42,-23,-23,-33,0,83,-2,
对联营企业和合营企业的投资收益(万元),--,17,4,--,0,17,15,14,2,49,57,55,0,860,861,865,11,-121,-17,-11,-2,-152,-88,-79,-57,-36,-40,-24,-12,-39,-34,-23,-11,-42,-23,-23,-33,0,-15,-2,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),19652,52527,53182,33273,15073,73324,52494,33407,14951,57916,46890,28738,10012,48849,37469,25340,9887,38601,29649,19617,7392,30933,25009,15698,5854,16874,12819,6978,3551,13384,8698,4164,1650,9220,6145,3193,7595,5954,4439,770,
营业外收入(万元),87,5642,213,134,832,5981,4418,4050,386,4642,3785,587,307,3801,1979,667,213,2602,823,408,66,822,347,107,16,1010,696,368,11,215,105,91,24,337,86,84,307,83,191,131,
