报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),91365,70259,34489,142948,106877,78733,39516,132588,95171,62217,26295,78740,55896,36909,17921,68175,49102,31774,12541,49282,35280,21359,9227,29835,21167,13750,6674,31344,24104,15483,27880,16006,11037,
营业收入(万元),91365,70259,34489,142948,106877,78733,39516,132588,95171,62217,26295,78740,55896,36909,17921,68175,49102,31774,12541,49282,35280,21359,9227,29835,21167,13750,6674,31344,24104,15483,27880,16006,11037,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),91438,64050,30596,134554,97208,70138,34441,119173,83016,55390,23242,74299,52471,34081,16855,65521,47046,30126,11912,47541,33518,19976,8742,28225,19715,12483,6117,27899,21132,13769,25018,14583,10498,
营业成本(万元),72038,54793,26285,110438,81643,59707,29062,100991,72073,48099,19996,65005,47247,30587,14987,58856,42320,27332,10828,42229,30062,18158,7958,24755,17360,11083,5396,23926,18564,12129,21864,12598,9137,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),510,382,164,1040,691,495,228,572,264,144,54,215,93,56,38,197,111,61,16,72,50,44,38,83,41,34,11,128,94,48,39,30,5,
销售费用(万元),2352,1457,625,3016,2396,1669,865,2415,1591,882,540,1710,934,588,475,1380,741,426,249,1139,371,219,127,511,354,199,101,550,360,221,391,124,97,
管理费用(万元),5463,5945,2692,13866,9492,6059,3194,11891,7395,5203,2316,6092,3649,2559,1263,4905,3636,2207,858,3749,2869,1469,661,3231,2280,1381,689,2816,1827,1203,2333,1653,973,
财务费用(万元),3928,1773,889,3406,2401,1422,424,1446,875,574,334,754,458,255,92,137,66,-48,-39,121,63,-9,-41,-411,-338,-233,-79,394,226,105,258,94,234,
资产减值损失(万元),2954,-300,-59,2787,585,787,667,1857,818,489,3,522,90,37,--,46,173,147,--,231,103,95,--,56,19,19,--,85,62,62,134,84,53,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),-5364,-2382,-612,124,615,-2117,-478,-3174,-2452,-1484,-661,-1241,-804,-454,-210,-117,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,66,357,
对联营企业和合营企业的投资收益(万元),--,--,--,-3099,--,--,--,-3179,--,--,--,-1241,--,-454,--,-117,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-4603,4541,3647,9674,10909,6972,4598,10242,9702,5343,2392,3200,2621,2373,856,2538,2055,1649,629,1741,1762,1382,485,1610,1452,1267,557,3445,2972,1714,2861,1488,896,
营业外收入(万元),128,50,191,956,1105,733,585,1721,1415,667,273,365,221,119,47,459,257,195,143,378,315,275,224,607,653,483,104,723,246,172,432,91,1,
营业外支出(万元),23,6,2,28,7,2,2,153,15,4,4,59,34,25,15,51,36,27,9,55,37,23,10,33,25,17,7,38,28,17,39,13,16,
非流动资产处置损失(万元),--,--,--,--,--,--,--,72,--,--,--,17,--,--,--,2,2,2,--,0,--,--,--,--,--,0,--,1,--,--,3,0,0,
利润总额(万元),-4498,4585,3836,10602,12007,7703,5181,11809,11103,6006,2661,3506,2808,2467,888,2946,2276,1817,764,2064,2039,1635,699,2184,2080,1733,653,4130,3190,1869,3255,1567,880,
所得税费用(万元),881,953,648,1763,1841,1424,976,2494,2103,1226,365,1103,782,619,179,578,444,323,133,295,280,207,70,337,272,232,86,574,440,260,161,92,90,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-5379,3633,3188,8839,10166,6279,4206,9316,9000,4780,2296,2403,2026,1848,709,2368,1832,1494,631,1769,1760,1428,629,1847,1809,1501,568,3556,2749,1609,3094,1475,790,
归属于母公司所有者的净利润(万元),-4009,3706,2718,7680,8749,5073,3120,6850,6992,4758,2019,2403,2026,1848,709,2368,1832,1494,631,1769,1760,1428,629,1847,1809,1501,568,3556,2749,1609,3094,1475,860,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),-1370,-73,470,1159,1417,1206,1086,2465,2008,22,277,-0,-0,-0,-0,-0,-0,-0,--,-0,-0,-0,-0,-0,-0,0,--,--,--,--,--,--,-69,
基本每股收益,-0.09,0.08,0.06,0.17,0.19,0.11,0.19,0.45,0.47,0.34,0.15,0.18,0.15,0.14,0.05,0.2,0.15,0.12,0.05,0.15,0.15,0.12,0.05,0.15,0.15,0.13,0.09,0.8,0.61,0.36,0.73,0.38,0.28,
稀释每股收益,-0.09,0.08,0.06,0.17,0.19,0.11,0.19,0.45,0.47,0.34,0.15,0.18,0.15,0.14,0.05,0.2,0.15,0.12,0.05,0.15,0.15,0.12,0.05,0.15,0.15,0.13,0.09,0.8,--,0.36,0.73,0.38,0.28,
