报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
营业总收入(万元),116908,462674,337555,214631,107263,379028,278131,185429,90723,337714,249499,164598,83219,329179,253752,166883,79529,301736,236033,154350,75332,314426,243813,153518,69534,313694,245954,165580,75195,299510,219081,142205,228426,161260,102173,283396,287538,
营业收入(万元),116908,462674,337555,214631,107263,379028,278131,185429,90723,337714,249499,164598,83219,329179,253752,166883,79529,301736,236033,154350,75332,314426,243813,153518,69534,313694,245954,165580,75195,299510,219081,142205,228426,161260,102173,283396,287538,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),110827,441156,319347,204085,102731,366701,270880,181604,89335,341790,255213,171590,88361,332441,254298,164551,77148,280392,213613,139451,68813,280495,216010,136705,62171,275286,215668,145314,67148,261915,191195,125223,193580,137142,88125,254802,272820,
营业成本(万元),96279,379669,274802,174751,90447,319631,237126,158109,79219,298131,225124,152432,76829,288888,222304,146274,68041,247401,188836,123210,60594,250282,193150,121485,55173,244366,193273,130336,60555,232822,170599,111140,172873,123049,79249,231401,250811,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
