报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),39109,27485,9950,61775,32304,25317,15949,77659,62976,48145,20635,86789,63712,38843,12701,106284,62129,35322,17390,108631,86592,63168,33826,180486,135883,88519,35880,159771,114341,75599,35186,137220,102858,66230,23731,156311,121255,80859,31533,130239,82712,55098,20943,85204,58594,35690,14078,
营业收入(万元),39109,27485,9950,61775,32304,25317,15949,77659,62976,48145,20635,86789,63712,38843,12701,106284,62129,35322,17390,108631,86592,63168,33826,180486,135883,88519,35880,159771,114341,75599,35186,137220,102858,66230,23731,156311,121255,80859,31533,130239,82712,55098,20943,85204,58594,35690,14078,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,--,--,0,0,--,
营业总成本(万元),60490,43434,16024,106329,51481,38161,19007,102263,69870,52482,20759,106510,70379,44713,16132,109350,69752,40288,18067,119867,87444,64374,33183,174657,128578,85105,33966,141862,99193,66383,30129,116409,84047,55767,20535,128613,99479,66122,24221,104771,66019,45060,16758,73180,54239,33040,12994,
营业成本(万元),37700,27365,9626,59542,26837,19693,12795,65988,48815,37671,15460,70286,48944,30054,10164,83712,51920,29232,13446,88045,64469,47865,24715,136838,103302,66827,27594,116256,79530,52968,25345,90362,65456,42540,15462,103609,80459,52424,20755,83444,53526,37666,13384,58364,42716,26528,10134,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,--,0,0,--,
