报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),58052,232101,152962,104839,52679,220716,155510,110584,58207,236656,171398,121117,64143,249748,180615,130614,68504,289511,208124,149743,76541,264150,184658,127869,67116,230025,161373,112253,61150,185769,127855,87894,47007,147272,102036,70226,36329,134879,99979,70097,37499,113547,81105,58335,31833,102767,72137,50811,27209,
营业收入(万元),58052,232101,152962,104839,52679,220716,155510,110584,58207,236656,171398,121117,64143,249748,180615,130614,68504,289511,208124,149743,76541,264150,184658,127869,67116,230025,161373,112253,61150,185769,127855,87894,47007,147272,102036,70226,36329,134879,99979,70097,37499,113547,81105,58335,31833,102767,72137,50811,27209,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),57957,232550,154921,106171,52653,224136,156918,110944,57987,240459,171785,120682,63873,247459,180188,129562,68230,287128,206719,147544,75428,256075,178550,123010,64088,223255,157146,109128,58923,182256,125436,86059,45398,143521,100687,69354,35855,131452,98236,68892,36824,111347,80132,57795,31452,102293,71980,50535,26883,
营业成本(万元),49050,197499,129953,89475,44427,188252,130734,93414,49167,203286,146422,103636,55214,211011,153758,111808,58903,245769,177494,127317,64623,222007,155545,107419,55800,194025,136026,94362,51022,154869,106549,73423,39383,122491,85394,58665,30289,112291,84003,59129,31598,94358,67558,48962,26735,86001,60382,42715,22755,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),455,2543,1724,1238,645,2629,1669,1248,773,2863,2042,1435,828,3066,2203,1616,863,3687,2257,1587,784,2427,1098,711,397,1725,1012,700,467,1184,779,501,317,1128,795,481,267,837,595,402,228,728,493,348,232,795,414,262,152,
销售费用(万元),2979,9573,6715,4321,2147,11178,8342,6033,3356,11334,8422,5966,3216,11800,8582,5917,3330,13506,10490,7774,4476,11613,7837,5543,3142,9977,6645,4413,2574,7558,4988,3292,1919,4528,3370,2379,1348,4395,3004,1853,1040,3691,2217,1496,723,3539,2377,1721,980,
管理费用(万元),5010,21040,15434,10467,5175,19870,14513,9351,4256,21314,13817,8906,4236,20218,14686,9560,4839,23150,15859,10432,5322,18929,13432,8955,4601,17057,13093,9401,4775,18230,12798,8564,3663,14834,10831,7634,3874,13227,10166,7169,3790,11200,8869,6309,3468,10472,7788,5110,2653,
财务费用(万元),463,1667,1089,665,259,2186,1657,895,436,1573,1092,744,379,1394,956,656,296,1078,651,467,223,997,662,407,149,377,344,225,85,432,310,264,116,451,311,208,81,577,467,339,169,1310,934,618,293,1407,963,670,344,
资产减值损失(万元),--,228,5,5,--,20,3,3,--,90,-9,-5,--,-31,4,4,--,-62,-33,-33,--,103,-25,-25,--,95,26,26,-0,-17,12,15,0,88,-13,-13,-3,124,0,0,--,59,61,61,0,79,57,57,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),0,-13,5,3,2,42,89,69,45,6559,77,32,12,83,43,17,6,91,60,32,13,73,25,13,5,17,8,3,1,7841,7861,7866,-165,154,155,112,68,128,65,39,-33,110,0,0,0,15,-14,-16,-13,
对联营企业和合营企业的投资收益(万元),0,-13,5,3,--,--,89,69,--,--,77,32,--,83,43,17,--,91,--,--,--,73,--,--,--,17,--,--,--,--,--,--,0,--,155,112,68,128,--,--,--,--,--,--,0,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),99,477,-1953,-1330,28,-3378,-1320,-291,265,2755,-310,466,281,2373,470,1069,280,2474,1465,2230,1126,8148,6133,4872,3034,6787,4234,3128,2227,11353,10280,9701,1444,3905,1503,985,542,3555,1808,1243,641,2310,973,541,382,489,143,261,313,
营业外收入(万元),19,435,857,160,85,259,119,90,9,248,76,70,10,278,243,177,18,535,138,108,9,63,44,32,10,339,102,76,58,599,593,585,5,68,65,60,2,511,699,382,5,191,38,25,12,136,54,2,1,
营业外支出(万元),2,96,9,2,0,47,35,3,1,37,23,14,3,49,49,33,30,37,34,20,5,100,42,24,8,119,95,13,5,817,210,190,13,386,38,-8,-14,288,52,49,26,205,91,49,1,370,15,10,9,
