报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),2017093,938509,2991340,2105238,1222442,491323,1799962,1280016,743891,304294,1361635,1003629,637462,261879,1206145,918414,606350,264078,1309476,1020246,723127,298198,1034995,786735,546080,305087,1187788,876716,577071,249737,905259,684382,453185,196222,605232,437701,276669,133432,790601,642245,457094,207115,676810,510711,330581,621461,439027,306969,178960,
营业收入(万元),2011746,936384,2981627,2098774,1218027,489337,1791711,1272516,738563,301504,1359099,1003629,637462,261879,1206145,918414,606350,264078,1309476,1020246,723127,298198,1034995,786735,546080,305087,1187788,876716,577071,249737,905259,684382,453185,196222,605232,437701,276669,133432,790601,642245,457094,207115,676810,510711,330581,621461,439027,306969,178960,
利息收入(万元),5347,2125,9713,6465,4415,1987,8251,7500,5328,2790,2535,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),1957123,908471,2926788,2057757,1193188,480203,1753454,1247906,720612,293642,1344435,989388,618191,254966,1178646,898622,592595,259167,1291225,1007595,714372,293917,1020098,778952,540240,300891,1173418,862901,570387,248547,888484,672767,447464,194615,588876,423593,267292,129812,771375,627676,446469,203585,660193,496462,320135,611604,430273,303142,174786,
营业成本(万元),1886701,883010,2810654,1973526,1138764,454228,1655818,1179907,676044,277506,1279227,941691,591806,242607,1125392,860110,565802,244166,1246756,973642,692713,282626,977388,741997,515434,289944,1136138,836856,550200,238706,853429,646603,430094,185896,552845,394162,247378,119647,748072,608895,434407,198153,639412,481285,310579,591390,415075,290442,165834,
利息支出(万元),26,15,64,--,--,--,412,403,392,206,272,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),2162,867,4008,2578,1695,652,3148,1206,846,514,1918,1401,1022,663,1655,991,615,261,1610,998,618,301,1464,1120,780,456,1701,1164,837,363,933,713,476,191,676,511,360,190,1027,807,542,251,1072,757,572,1279,947,856,203,
销售费用(万元),19001,8967,39194,29010,19162,10133,25019,18751,11820,5216,12951,11059,7444,3171,15326,10871,7314,4383,15658,12714,7632,3194,14482,11179,6979,3118,15295,11435,7414,3154,15030,10720,6761,3069,10588,10342,6974,3387,13139,10304,6977,3521,10489,7208,4777,7703,5468,5898,3044,
管理费用(万元),24065,11435,48780,33373,22391,13607,33857,26505,16469,6977,22257,16884,10406,4647,22356,14914,9427,4124,22014,16619,10889,5197,18754,13586,8797,4351,19530,14392,9590,4203,17952,11628,7136,3482,18705,13511,8743,4761,10229,7612,5210,2471,8241,6815,4184,4596,3810,3079,1898,
