报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),319324,189629,93945,406973,262008,151355,78144,397387,274751,175408,86844,423419,311558,208824,136416,403544,257045,158054,77726,363975,242323,148666,72372,310899,218375,131462,70057,284231,203374,122127,64642,266116,199239,133109,58579,210298,151992,95082,48533,182484,133181,90842,46450,172145,125425,69285,34499,147551,114044,71503,36518,
营业收入(万元),319324,189629,93945,406973,262008,151355,78144,397387,274751,175408,86844,423419,311558,208824,136416,403544,257045,158054,77726,363975,242323,148666,72372,310899,218375,131462,70057,284231,203374,122127,64642,266116,199239,133109,58579,210298,151992,95082,48533,182484,133181,90842,46450,172145,125425,69285,34499,147551,114044,71503,36518,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,--,--,0,--,--,
营业总成本(万元),292571,176391,85892,386986,245260,142250,71545,373032,253621,163069,76993,394644,285699,193539,123631,382542,232665,143336,65762,338689,213773,128990,56326,286703,191794,115220,56566,250229,172607,101110,49970,232983,169490,109680,44553,180351,124119,73619,35258,161083,116679,77776,40608,152312,110190,62600,30052,130010,101095,64497,32199,
营业成本(万元),228401,134355,64032,292242,184389,105980,50996,280621,194716,126931,57700,313705,233152,161100,105370,306903,186622,115469,50417,275533,175212,106825,44012,227818,155576,95374,45511,191748,133299,78781,38435,167204,126497,83615,34896,126646,89423,53863,26190,105628,78324,55220,27386,115294,82494,45940,21590,96138,73013,46280,24203,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,--,--,0,--,--,
研发费用(万元),7598,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,--,--,0,--,--,
营业税金及附加(万元),2476,1727,815,3216,2159,1465,608,2376,825,517,209,1268,899,546,334,1227,878,599,446,1201,864,529,375,1172,840,488,320,1195,718,505,349,1319,770,496,296,1052,716,497,200,967,595,406,248,974,556,319,168,784,484,302,164,
销售费用(万元),30560,20467,11050,46654,29639,16605,10458,48639,29045,17602,10884,43200,28169,17050,10296,41168,25217,14370,8377,34275,20424,11552,6735,30822,19491,10353,6060,29879,19604,11727,6174,34023,20884,12666,5381,28713,16485,9291,5109,27756,17201,10814,7131,18686,13450,7776,4092,16103,12489,9202,3711,
管理费用(万元),19933,17509,8751,37754,25542,16034,8381,37454,26598,16742,7855,35330,22435,14249,7312,32300,18989,12572,6355,26534,16565,9951,5282,26810,15855,9293,4752,26276,17314,8882,4707,27946,18658,11307,3738,21362,14433,8480,3625,18312,13812,8375,4750,14247,11622,6933,3005,15251,12590,6333,2816,
财务费用(万元),3640,2220,1244,3987,3432,2083,1102,3074,2305,1231,344,708,579,285,320,385,488,289,168,349,241,-1,-47,-340,-464,-398,-77,779,760,302,302,1612,1002,389,241,1344,952,566,103,3162,1931,1049,435,1853,1134,780,346,2067,1111,880,404,
资产减值损失(万元),-37,112,--,3133,99,83,--,866,132,46,--,433,465,309,--,559,470,36,--,798,467,135,-32,420,496,110,0,351,912,912,3,878,1680,1206,0,3208,2110,922,31,5257,4815,1912,657,1257,933,853,850,-333,1408,1500,900,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0,--,0,--,0,--,0,--,0,
投资收益(万元),17628,11420,7367,29021,17892,6219,3354,17073,6139,3772,1298,3636,3483,2711,1099,11246,4113,2803,1214,3945,2689,1784,562,4143,3537,2793,1025,19244,4455,2801,1322,5141,3946,3057,1716,1976,968,7,100,936,1691,874,440,1922,874,762,91,442,688,281,164,
对联营企业和合营企业的投资收益(万元),14107,10627,7305,10833,5626,3584,1582,7950,5287,3467,1290,3359,3206,2433,1099,5581,4160,2850,1214,3355,2099,1194,562,3334,2637,1960,1025,19182,--,2801,1322,--,--,0,1716,0,0,7,100,670,1425,608,440,795,394,282,0,447,688,281,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,--,--,0,--,0,--,0,--,0,
