报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1201,232,126,--,1995,2137,168,--,1213,357,516,3121,1071,1458,1090,3223,861,1019,240,8836,13217,5611,
营业税金及附加(万元),12460,56037,42298,28042,14444,55156,33172,22251,10634,39408,28707,18033,9004,35166,24286,15955,7883,34366,24247,15624,7668,33661,23602,15163,7588,27359,20496,12786,5789,23689,16600,10223,5779,23455,23771,19364,
销售费用(万元),756,3012,1868,68,6,5759,11355,5686,1390,7407,5412,3778,1659,6977,5163,3208,1660,7985,7508,5057,2268,11213,7663,5088,2528,9086,6463,4404,938,4108,2242,1348,622,3511,3451,4329,
管理费用(万元),29290,136536,79710,51365,25232,129887,84014,50154,24978,108631,68038,41701,19661,98949,62227,42493,18428,98271,62478,41450,14866,100673,62748,44110,18447,98245,55996,30989,15695,83106,35882,26783,13529,82922,75618,72191,
财务费用(万元),104629,415339,310376,210643,102582,432510,321656,219625,101746,398892,294176,152443,77678,196170,168161,124786,64782,199330,140218,77518,46940,255136,206745,117285,72744,115409,108889,113304,51969,103179,90408,95030,53045,155542,254107,213919,
资产减值损失(万元),3,8667,445,445,504,1110,--,387,--,2203,87,88,--,-387,--,424,--,8859,600,1486,--,584,7,9,10,52418,-0,2,22,8546,47,40,0,22,107,103,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,407,407,6,-2803,0,0,0,0,0,0,
投资收益(万元),3755,15449,10783,6403,2811,12137,8135,5536,2997,19789,20051,7640,367,8770,4923,4899,--,24629,21689,21689,431,3854,3973,3917,423,5204,4317,3989,338,3949,3538,3305,149,4814,4980,2751,
对联营企业和合营企业的投资收益(万元),3458,14954,9771,6403,2734,11733,7822,5536,2912,9373,18906,6872,--,8405,1050,--,--,7040,--,--,--,3053,--,--,--,1568,--,--,0,0,0,0,0,342,258,123,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
营业利润(万元),263640,944060,829512,516301,194666,618072,510256,324067,146293,620729,557054,400347,196599,414632,293201,145354,97756,321855,260542,167221,93509,316760,267460,175185,96359,341248,326228,170821,105472,394957,307435,146841,98880,302304,223084,179204,
营业外收入(万元),75,7540,1465,823,64573,312446,258642,186938,64980,209375,159438,108147,47494,205564,145300,99643,48308,369227,163117,113840,49849,216187,174979,125946,46239,210216,166037,117086,62669,152172,108433,71943,16974,158351,146007,50324,
营业外支出(万元),801,10302,2491,1106,575,7362,2883,1676,1363,8769,4904,127,4,4047,628,523,104,82065,653,177,33,6934,262,141,19,8055,270,111,27,8662,1452,1098,793,20897,4738,2853,
非流动资产处置损失(万元),--,--,2268,1032,527,1821,2077,1567,1192,3375,232,1,1,3576,602,364,76,5527,--,--,--,2186,--,--,--,3047,--,--,0,0,0,0,0,18696,1758,1594,
利润总额(万元),262913,941299,828486,516017,258664,923156,766014,509329,209910,821335,711588,508368,244088,616149,437873,244474,145960,609018,423006,280884,143324,526013,442178,300990,142579,543408,491995,287796,168113,538467,414416,217686,115062,439758,364354,226675,
所得税费用(万元),44655,137684,102536,67117,41584,112320,89291,64424,27015,110458,81689,60052,36374,100452,67314,37134,23306,96926,69724,48339,23518,68762,49609,36591,28400,102508,95138,52992,31885,101356,82818,40496,29398,75588,62471,55365,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
净利润(万元),218259,803615,725949,448900,217080,810836,676724,444905,182895,710876,629899,448315,207714,515697,370559,207340,122654,512092,353282,232546,119806,457251,392569,264399,114179,440900,396857,234804,136228,437111,331598,177190,85664,364170,301883,171310,
归属于母公司所有者的净利润(万元),121873,449772,410410,254529,121483,448867,376146,249740,100976,378115,344417,247288,107638,247174,176634,99103,58545,247593,169639,115756,53056,210918,187405,130399,54172,212638,196303,117269,68849,217635,165333,90220,42439,181295,150811,31569,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
少数股东损益(万元),96386,353843,315539,194371,95597,361969,300577,195166,81920,332761,285481,201027,100076,268522,193925,108236,64110,264498,183644,116790,66750,246333,205164,133999,60007,228261,200554,117535,67379,219476,166265,86970,43225,182875,151072,139741,
基本每股收益,0.08,0.29,0.26,0.16,0.08,0.29,0.24,0.16,0.07,0.28,0.27,0.21,0.09,0.23,--,0.09,--,0.24,--,--,--,0.26,--,--,--,0.29,--,--,0,0,0,0,0,0,0,0,
稀释每股收益,0.08,0.29,0.26,0.16,0.08,0.29,0.24,0.16,0.07,0.28,0.27,0.21,0.09,0.23,--,0.09,--,0.24,--,--,--,0.26,--,--,--,0.29,--,--,0,0,0,0,0,0,0,0,
