报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),16632,78694,58419,35143,16346,71603,51203,31753,15797,70526,52220,32318,13136,65362,47648,28635,12981,50705,32574,21031,10025,42155,33155,22674,10537,45175,22641,38691,22872,29849,
营业收入(万元),16632,78694,58419,35143,16346,71603,51203,31753,15797,70526,52220,32318,13136,65362,47648,28635,12981,50705,32574,21031,10025,42155,33155,22674,10537,45175,22641,38691,22872,29849,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18220,97615,58817,35235,16537,70604,50213,31235,15670,69568,51394,32013,13388,63668,46550,28155,12833,51681,31314,19784,9463,38026,30253,20420,9765,39682,20491,33590,21646,23382,
营业成本(万元),12727,57103,41637,24764,11965,50442,35428,22134,11263,51476,38739,24307,9793,48144,35906,22247,10374,38430,24097,15272,7301,29246,23389,15831,7353,31015,15716,26406,16478,19389,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),293,1194,878,538,248,853,310,232,131,334,264,201,81,410,301,179,39,224,45,22,9,239,228,218,115,308,165,32,9,6,
销售费用(万元),279,1994,1237,861,387,1567,1082,666,270,1796,1265,832,450,1892,1284,784,346,1556,1130,727,419,1373,1054,683,326,1323,740,1471,1108,988,
管理费用(万元),3771,17802,11978,7368,3697,13894,9971,6438,3240,13675,9719,5939,2939,11631,8160,4524,1856,9489,5078,3154,1545,6531,5140,3288,1667,5652,3181,4768,3489,2615,
财务费用(万元),871,2053,1373,801,376,802,599,410,292,924,683,417,312,899,737,347,232,1019,979,658,229,292,121,118,232,1234,508,824,485,412,
资产减值损失(万元),279,17469,1715,903,-135,3046,2822,1355,473,1363,723,317,-187,692,162,75,-14,963,-15,-49,-41,346,322,282,72,149,182,89,76,-29,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
投资收益(万元),--,0,0,--,--,135,102,--,--,164,22,22,22,92,69,34,15,95,75,40,--,1,1,1,1,4,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
