报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),1913795,1383412,952349,522124,1853628,1293876,898300,475127,1727296,1235655,854364,465437,1739606,1269481,889400,485894,1699796,1203307,818736,439749,1603248,1130739,776720,417971,1437701,1023287,699385,383343,1303564,925060,637316,358688,1017436,710197,480925,266911,805727,554048,203683,686262,553208,
营业收入(万元),1913795,1383412,952349,522124,1853628,1293876,898300,475127,1727296,1235655,854364,465437,1739606,1269481,889400,485894,1699796,1203307,818736,439749,1603248,1130739,776720,417971,1437701,1023287,699385,383343,1303564,925060,637316,358688,1017436,710197,480925,266911,805727,554048,203683,686262,553208,
利息收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
营业总成本(万元),1811818,1307424,897282,487002,1771511,1235689,852511,447816,1665922,1193033,820538,443872,1682427,1228831,856993,464989,1627825,1153421,780104,415282,1521345,1074880,734738,392541,1357003,967368,659801,360499,1225070,867069,593865,332508,955272,666190,450338,248728,760371,523175,188271,647858,520560,
营业成本(万元),1392192,1006613,698993,386245,1376160,958229,671014,355024,1309981,926783,645343,354683,1329594,965915,682185,376583,1305731,902579,619679,335780,1220100,857898,594969,324399,1100077,779807,537555,298120,1002574,706516,491029,280386,783175,543487,371816,209792,620722,421560,157224,519531,421631,
利息支出(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
