报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),13684,64521,44060,29947,14099,68701,51143,34547,16801,77697,62600,40278,15964,89220,68204,44924,19914,110675,82082,50799,19759,91453,63361,44085,19207,122438,84551,56024,27999,113787,72682,121921,115982,95655,
营业收入(万元),13684,64521,44060,29947,14099,68701,51143,34547,16801,77697,62600,40278,15964,89220,68204,44924,19914,110675,82082,50799,19759,91453,63361,44085,19207,122438,84551,56024,27999,113787,72682,121921,115982,95655,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),15571,70741,48277,32764,16132,86906,65877,45690,19665,87931,65756,41727,16692,92836,69508,46126,20745,112325,80924,49870,19950,91842,62352,43337,19022,110347,78175,52281,26636,104128,70821,111497,115564,94957,
营业成本(万元),10111,49057,33842,22953,10602,53928,40090,26613,12873,59514,48162,30272,11333,68226,51852,34714,15411,88227,64295,38746,15023,68334,45882,31648,13595,88957,62015,41693,20601,81059,55123,91252,92528,78482,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),51,504,307,260,32,537,161,117,72,193,138,86,35,209,163,101,34,192,147,83,22,217,128,106,27,509,368,290,208,476,221,574,312,311,
销售费用(万元),1502,7128,4896,3388,1657,7321,5272,3754,1935,8425,5990,3973,1631,8939,6045,3775,1774,11131,7873,5202,1862,12026,8795,6131,3019,11966,9841,6356,3392,7102,5079,9258,11038,8165,
管理费用(万元),3180,12575,9168,6397,3722,21448,16621,12614,4361,15425,11275,7741,3969,14634,11642,7653,3647,13055,9685,6661,3499,11763,8560,5945,2695,9975,7031,4762,2538,14287,9352,9584,8709,6487,
财务费用(万元),-58,-205,-426,-217,-134,-219,-123,-85,-71,-174,-506,-345,-275,-169,-195,-116,-121,-1268,-1076,-821,-455,-1493,-1048,-529,-314,-1384,-1123,-863,-102,813,635,871,1285,950,
资产减值损失(万元),784,1681,490,-18,253,3891,3855,2677,495,4550,698,-0,--,996,-0,-0,--,987,-0,-0,-0,995,36,36,--,324,43,43,--,390,411,-43,1692,562,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
