报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2005-12-31,
营业总收入(万元),185492,697254,507121,341703,182687,670955,500334,339491,189266,648817,492036,333482,183823,701848,534990,365432,202497,737972,554911,378948,208306,666246,494713,329065,179301,568651,421964,284883,158624,436419,315357,208667,112830,310924,225252,149621,82072,227932,168557,114286,164250,76216,106292,74768,
营业收入(万元),185492,697254,507121,341703,182687,670955,500334,339491,189266,648817,492036,333482,183823,701848,534990,365432,202497,737972,554911,378948,208306,666246,494713,329065,179301,568651,421964,284883,158624,436419,315357,208667,112830,310924,225252,149621,82072,227932,168557,114286,164250,76216,106292,74768,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),181641,697541,505396,335995,177949,689896,500885,333918,183162,675966,503222,338167,183935,698277,528514,358905,196518,751483,559277,376251,203951,649085,480507,317697,171695,550589,408369,275458,152894,428424,308283,203582,109993,302879,218901,144981,79792,219577,161712,108796,157983,72790,102429,71943,
营业成本(万元),144884,548592,397144,265949,143616,525989,390065,264514,148330,515999,390118,263553,145765,552989,420155,287658,160075,592501,444237,304426,167570,530737,394748,263738,144322,453020,336856,228983,128527,348815,252633,168307,92069,252333,182758,122009,68007,184607,136643,92530,133127,62132,87205,61490,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),584,1746,1187,816,453,2307,1605,1423,1109,4101,3185,2313,1368,5240,4096,2822,1477,5878,4457,3083,1567,4559,3119,2041,1162,3486,2482,1665,915,2437,1726,1152,659,1685,1214,813,457,1212,832,532,914,465,590,430,
销售费用(万元),28691,115335,85408,55924,27618,114930,85283,55690,28019,117732,90070,59236,29979,117875,88182,58099,29771,125245,91288,58855,29656,97278,69720,43546,22034,77071,56541,36431,18594,63600,45917,28880,14538,41572,29998,18547,9451,27657,20062,12998,19844,8787,12102,8406,
管理费用(万元),6809,30236,21044,13476,6466,24826,18017,11660,5416,35337,17870,11986,5860,21552,15712,10508,5230,26252,19466,10101,5143,15870,12542,8318,4144,16502,12159,8202,4698,11242,7727,5184,2674,7968,5534,3697,1979,5852,4087,2675,3962,1426,2463,1546,
