报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),482375,300976,120012,547664,363085,223362,86633,446886,301989,182120,384304,339004,313821,268734,
营业收入(万元),482375,300976,120012,547664,363085,223362,86633,446886,301989,--,384304,339004,313821,268734,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),440080,274521,116054,498662,332923,203775,84042,409944,283223,--,358388,302577,279962,264527,
营业成本(万元),286475,177506,70372,323689,213895,132224,51373,274382,190426,--,245592,210392,205375,184874,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2895,1955,736,3713,1781,1185,398,2286,1404,--,1710,1704,1356,1278,
销售费用(万元),118640,74266,33968,129361,87469,52477,23254,100859,68370,--,80426,65126,52086,40492,
管理费用(万元),28441,18732,9612,36542,25171,15460,7214,28768,20552,--,28436,23248,19235,37211,
财务费用(万元),931,136,-4,-54,469,645,603,253,-58,--,173,319,264,270,
资产减值损失(万元),2699,1925,1370,5412,4137,1783,1200,3397,2528,--,2052,1788,1645,401,
公允价值变动收益(万元),-1176,-862,-359,17,-326,-289,-294,167,37,--,6,--,--,--,
投资收益(万元),8161,4898,2164,7636,5043,2049,986,4588,3448,--,6285,3906,2799,5166,
对联营企业和合营企业的投资收益(万元),44,44,37,80,45,23,26,-22,-38,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),49386,30560,5764,56656,34879,21347,3283,41696,22252,9660,32207,40333,36658,9374,
营业外收入(万元),1465,983,411,4280,2184,1410,809,9341,7493,--,4314,16111,13777,10322,
营业外支出(万元),299,107,8,480,49,23,13,183,158,--,157,168,110,87,
非流动资产处置损失(万元),90,74,7,149,43,18,12,76,45,--,31,37,5,21,
利润总额(万元),50553,31437,6166,60456,37014,22734,4079,50854,29588,16804,36364,56276,50325,19609,
所得税费用(万元),8968,5558,1308,9241,6870,4150,908,6465,4303,--,6279,8394,7395,4678,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),41585,25879,4858,51214,30144,18584,3172,44389,25285,13705,30085,47882,42929,14931,
归属于母公司所有者的净利润(万元),41593,25868,4934,50646,29903,18308,3147,43596,24767,13705,29326,47612,42719,14914,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,11989,
少数股东损益(万元),-8,11,-76,569,241,276,24,794,518,--,759,269,210,17,
基本每股收益,0.72,0.45,0.09,0.94,0.57,0.35,0.06,0.84,0.47,0.26,0.56,0.91,0.84,--,
稀释每股收益,0.72,0.45,0.09,0.94,0.57,0.35,0.06,0.84,0.47,--,0.56,0.91,0.84,--,
