报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),46811,88861,46243,33198,13962,63008,47655,35170,12488,50710,37819,23967,11421,42502,31911,19669,8685,41339,32454,22299,9681,31191,22246,14550,6897,40593,31172,22202,10191,40570,30410,21090,34126,24223,32922,29750,
营业收入(万元),46811,88861,46243,33198,13962,63008,47655,35170,12488,50710,37819,23967,11421,42502,31911,19669,8685,41339,32454,22299,9681,31191,22246,14550,6897,40593,31172,22202,10191,40570,30410,21090,34126,24223,32922,29750,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),44282,82942,44518,31582,13344,61280,46985,34592,12495,50196,37236,23450,11263,42152,31481,19266,8492,37597,29435,20219,8593,28910,20494,13035,5982,36059,28599,20219,9461,36447,27367,18789,30349,21014,30799,28051,
营业成本(万元),36668,72731,39782,28423,12010,54938,42307,31448,11102,46142,34260,21623,10371,38877,29227,17910,7847,34594,26914,18580,7895,26960,19045,12119,5575,34202,26981,19496,9013,35212,26330,18069,28789,19831,29358,26923,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
