报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),554399,380372,212761,564201,421362,281017,140481,467789,350648,235381,115662,376784,281646,187272,90446,298641,221774,146745,71296,244758,14043,10391,6619,16002,18000,12221,6508,24047,19003,12111,4994,23714,16307,10689,4325,22202,14884,9375,3958,21299,14629,9531,3831,21855,14881,9753,3632,21165,14340,9597,4032,
营业收入(万元),554399,380372,212761,564201,421362,281017,140481,467789,350648,235381,115662,376784,281646,187272,90446,298641,221774,146745,71296,244758,14043,10391,6619,16002,18000,12221,6508,24047,19003,12111,4994,23714,16307,10689,4325,22202,14884,9375,3958,21299,14629,9531,3831,21855,14881,9753,3632,21165,14340,9597,4032,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),411319,283400,161053,428994,323285,217687,110612,362998,275645,186715,93272,302449,228548,152277,74785,243225,182248,120330,58882,203506,17505,12253,6594,19699,17713,11982,6398,23563,18033,11714,4897,22969,15575,10240,4255,21590,14186,8975,3897,20475,14099,9121,3791,21043,13790,8918,3567,19801,13187,8647,3927,
营业成本(万元),85566,58121,32622,84903,63112,41281,20228,69045,51627,34705,17124,59003,44565,28909,13710,46894,35401,23803,11768,36970,11723,8100,4655,12375,13338,8616,4468,16698,12898,8248,3377,16977,11327,7265,2935,15789,10205,6233,2718,15470,10503,6733,2654,16074,10931,7083,2756,14273,9380,6115,2545,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
