报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),157379,122611,80234,32498,145205,110935,71556,28552,122577,91278,56778,23734,101305,75438,46791,18975,85571,64951,39764,15657,68385,49638,30047,11653,59991,56624,40575,18208,32143,26259,20281,
营业收入(万元),157379,122611,80234,32498,145205,110935,71556,28552,122577,91278,56778,23734,101305,75438,46791,18975,85571,64951,39764,15657,68385,49638,30047,11653,59991,56624,40575,18208,32143,26259,20281,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),136897,100311,66849,28860,125762,92803,61171,25533,106659,77543,49192,21085,87819,64035,40638,16775,75050,56417,35249,14345,59591,43223,26122,10639,52035,48977,33900,14446,30101,22295,19387,
营业成本(万元),93111,70600,46654,19233,89121,67173,43975,17690,76639,56578,35509,15285,63960,46595,29220,12010,54857,41345,25886,9559,42705,31192,19017,7457,37457,36776,24343,10802,18743,16289,13228,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
