报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),243077,145858,73766,253497,172914,110681,69498,243833,165570,104293,67702,233581,152016,91469,61298,210916,123808,66492,44574,180270,121157,80599,47940,166627,121595,72801,36405,141369,98165,60820,39503,116606,80974,49294,24828,93497,63314,49088,25071,60175,49856,36400,23561,46163,29758,18876,9994,48279,31739,18278,10404,
营业收入(万元),243077,145858,73766,253497,172914,110681,69498,243833,165570,104293,67702,233581,152016,91469,61298,210916,123808,66492,44574,180270,121157,80599,47940,166627,121595,72801,36405,141369,98165,60820,39503,116606,80974,49294,24828,93497,63314,49088,25071,60175,49856,36400,23561,46163,29758,18876,9994,48279,31739,18278,10404,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业总成本(万元),216129,131053,64241,230932,157492,104284,63956,227109,155109,100376,63550,216395,143756,88393,58303,198092,118449,64416,42080,170176,114967,76763,44920,151245,109887,68215,33685,129858,92638,57291,37273,110540,77047,46682,23073,88752,61196,47060,23668,56060,46078,34818,21750,42322,27861,18172,9781,46123,30752,17593,10081,
营业成本(万元),90578,54497,28102,95271,66495,42501,30176,99402,70855,47499,32508,100569,63086,33800,24867,88229,44910,23381,15363,88840,57868,39856,24596,76783,57880,37307,19382,77638,58320,36759,25292,68581,45105,28336,16710,59145,36647,28418,16451,35813,29235,22467,13863,26058,16309,10476,6132,31944,20720,11468,6605,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
研发费用(万元),715,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),37474,21738,10861,39565,26111,16792,10132,36859,24552,15666,9303,31795,20141,12117,7445,27329,17264,8946,6253,24256,15942,11055,6183,21100,15526,9189,4634,18178,12689,7858,4396,15409,10144,5772,2349,12340,11291,8384,4430,10858,9336,7504,4913,8660,5724,4114,2092,7341,5220,3068,1771,
销售费用(万元),67271,41021,20214,81082,53424,37161,18599,75577,48303,28482,16440,68676,46943,32937,21472,62715,43191,23658,16080,42991,30166,19581,10958,40846,28312,16469,7113,25743,15004,9380,5772,18794,16206,9386,2684,11319,8497,6735,1134,3819,2801,1789,1224,1226,900,465,226,1084,867,677,371,
管理费用(万元),20051,13897,5430,15848,12186,8557,5139,14784,10918,8344,5127,13208,11961,8597,4215,17272,11543,7496,3874,12842,9716,5446,2788,10922,7093,4610,2316,7427,5864,2734,1332,6602,4229,2643,1083,4567,3621,2333,1240,3897,3252,2345,1372,4618,3460,2127,892,3757,2680,1581,961,
财务费用(万元),233,-284,-373,-861,-732,-729,-83,339,344,263,160,2484,1892,1213,538,2171,1540,935,479,1395,1295,825,395,1470,1075,640,240,984,762,560,482,968,763,544,247,1189,961,1011,414,1564,1113,714,378,1721,1469,989,439,1686,1266,799,374,
资产减值损失(万元),-193,185,7,28,8,2,-6,149,136,122,12,-336,-268,-271,-234,377,--,--,31,-148,-19,--,--,123,--,--,--,-112,--,--,--,186,600,--,--,191,179,179,--,109,341,--,--,39,--,0,0,312,--,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
投资收益(万元),997,528,297,292,184,226,64,133,-2,159,123,-50,-46,-36,--,-18,4,--,--,--,--,--,--,-606,-606,-264,--,--,--,--,--,--,--,--,60,-56,-56,-56,--,-129,-139,--,--,-480,-278,-245,-8,-1020,-119,-47,-34,
对联营企业和合营企业的投资收益(万元),532,347,--,-7,--,-71,--,-249,-229,--,--,-67,-46,--,--,-22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-56,--,--,--,-129,--,--,--,-463,--,0,0,-1020,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业利润(万元),29409,16790,9624,22755,15606,6623,5605,16857,10460,4076,4275,17135,8214,3040,2994,12806,5364,2077,2494,10094,6190,3836,3021,14777,11102,4322,2720,11512,5527,3529,2230,6065,3927,2612,1815,4690,2062,1972,1403,3986,3639,1582,1810,3361,1619,459,205,1135,868,638,289,
营业外收入(万元),904,640,361,1622,1256,624,135,2002,1378,1112,475,1836,809,716,195,2397,2080,868,570,1308,1653,176,106,666,74,74,21,730,313,287,12,208,124,79,12,706,666,651,832,449,244,224,8,80,58,43,43,194,150,149,94,
营业外支出(万元),118,28,9,462,232,224,5,376,40,26,20,327,231,231,67,203,182,112,112,90,12,11,--,174,5,4,4,28,6,1,0,232,83,83,--,54,45,45,--,147,123,112,86,75,58,26,6,99,88,53,6,
非流动资产处置损失(万元),--,--,--,--,--,0,--,365,--,21,--,59,25,25,10,60,--,--,--,84,--,11,--,174,--,4,--,13,--,--,--,151,--,--,--,50,--,--,--,110,--,--,--,48,--,0,0,--,--,0,0,
利润总额(万元),30195,17403,9976,23915,16630,7023,5735,18484,11798,5162,4730,18643,8792,3525,3123,15000,7262,2832,2952,11312,7831,4000,3126,15268,11172,4391,2737,12214,5835,3815,2241,6041,3968,2608,1827,5342,2683,2577,2236,4289,3760,1694,1732,3367,1619,476,241,1231,930,733,377,
所得税费用(万元),5784,2777,2499,7563,4962,2275,1603,7399,3491,2694,1676,11139,3063,1766,946,9086,2713,1413,1393,4756,2096,1197,869,4044,2988,1201,709,3001,1720,1316,647,1877,1119,823,692,1770,950,845,755,1174,926,267,430,1627,803,325,198,991,846,605,244,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
净利润(万元),24411,14626,7477,16352,11668,4749,4131,11084,8307,2468,3054,7504,5729,1760,2177,5914,4549,1420,1559,6556,5735,2803,2257,11224,8184,3191,2028,9213,4114,2500,1595,4165,2849,1785,1135,3572,1733,1732,1481,3115,2834,1426,1302,1739,815,151,44,240,84,128,133,
归属于母公司所有者的净利润(万元),24411,14626,7477,16352,11668,4749,4131,11084,8307,2468,3054,7504,5729,1760,2177,5914,4549,1420,1559,6556,5735,2803,2257,11224,8184,3191,2028,9213,4114,2500,1595,4165,2849,1785,1135,3572,1733,1732,1481,3115,2834,1426,1302,1739,815,151,44,316,101,128,133,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-76,-17,0,0,
基本每股收益,0.38,0.23,0.17,0.37,0.27,0.11,0.09,0.25,0.19,0.06,0.17,0.54,0.41,0.13,0.16,0.42,0.32,0.1,0.11,0.47,0.41,0.2,0.16,0.8,0.58,0.23,0.14,0.66,0.29,0.18,0.11,0.3,0.2,0.13,0.08,0.26,0.12,0.12,0.11,0.22,0.2,0.1,0.09,0.12,0.06,0.01,0,0.02,--,0.01,0.01,
稀释每股收益,0.38,0.23,0.17,0.37,0.27,0.11,0.09,0.25,0.19,0.06,0.17,0.54,0.41,0.13,0.16,0.42,0.32,0.1,0.11,0.47,0.41,0.2,0.15,0.8,0.58,0.23,0.14,0.66,0.29,0.18,0.11,0.3,0.2,0.13,0.08,0.26,0.12,0.12,0.11,0.22,0.2,0.1,0.09,0.12,--,0.01,0,0.02,--,0.01,0.01,
