报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),633746,463180,305978,152708,537267,379722,244216,117506,444653,322239,205612,97435,293166,201145,123682,55958,191077,136758,87465,42162,120499,80070,50069,24554,81480,55621,35364,16349,54214,38217,23311,9729,36228,24660,15009,6786,28701,22186,14135,23903,15745,11932,6901,
营业收入(万元),633746,463180,305978,152708,537267,379722,244216,117506,444653,322239,205612,97435,293166,201145,123682,55958,191077,136758,87465,42162,120499,80070,50069,24554,81480,55621,35364,16349,54214,38217,23311,9729,36228,24660,15009,6786,28701,22186,14135,23903,15745,11932,6901,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),560680,405503,263030,130443,467666,334468,212999,97608,326268,237954,150798,72699,214940,148924,90948,41519,144887,109674,70739,34311,95367,65739,43306,22073,70402,49919,32079,14747,48854,34692,21677,9032,32507,22223,13557,6164,24912,18186,11665,19838,13113,8959,5096,
营业成本(万元),423102,305988,198883,97393,347124,248369,161078,75570,258025,183923,115942,54891,161938,112373,69190,31509,107807,80740,52354,25556,69481,47868,31813,16137,53908,37792,24288,11274,38579,27168,16931,6885,25014,16399,9967,4416,19002,13976,9111,15417,9869,6810,3812,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),51282,38041,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),2371,1489,1170,497,1190,665,367,47,702,292,194,82,448,369,238,106,2964,2699,2574,1388,3891,2593,1613,769,2683,1860,1178,555,1686,1194,719,285,1144,778,480,218,917,714,452,761,496,398,214,
销售费用(万元),43946,32156,21512,10439,39550,29065,17748,6878,26754,18592,12150,5896,20068,13853,8535,3803,15951,11214,7214,3346,11754,7823,5157,2949,8498,5655,3732,1519,4687,3631,2380,922,3041,2538,1503,684,1948,1372,859,1036,844,666,282,
管理费用(万元),42085,30515,43664,21859,81320,59388,35687,15815,49261,35494,23058,11380,32305,21797,12378,5833,19294,13943,8118,3816,11650,7435,4683,2158,6745,4719,2943,1414,5128,2979,1889,959,4438,2593,1684,867,3077,2118,1261,2486,1838,1095,746,
