报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),87057,58318,37418,14620,72823,49466,31818,11691,65247,42601,26275,10744,60616,41148,25558,10279,54950,37038,21968,8047,46467,31796,18554,7054,37204,25984,15366,6068,33957,23272,13835,4451,20263,14126,7245,2470,16962,11567,6708,13577,9654,9773,8286,
营业收入(万元),87057,58318,37418,14620,72823,49466,31818,11691,65247,42601,26275,10744,60616,41148,25558,10279,54950,37038,21968,8047,46467,31796,18554,7054,37204,25984,15366,6068,33957,23272,13835,4451,20263,14126,7245,2470,16962,11567,6708,13577,9654,9773,8286,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业总成本(万元),80645,56537,36694,14725,68254,46316,30141,11330,55933,35361,22369,9232,51587,34827,22228,8966,46574,30512,18603,6994,38889,25296,15179,6003,30293,20575,12514,5280,28529,19059,11644,3800,16071,10616,5443,1924,13267,8601,4926,10751,7269,8070,6723,
营业成本(万元),65758,46319,30370,12012,55153,37158,24035,8896,43174,26751,16899,6864,40679,27729,17641,7101,37028,24614,14821,5400,31087,20510,12234,4749,23826,16323,9852,4193,23403,16156,9736,3040,12871,8413,4304,1406,9824,6598,3852,8063,5534,6154,5086,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
