报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),35608,24603,10922,53923,33913,22432,10202,55443,53489,49962,44558,
营业收入(万元),35608,24603,10922,53923,33913,22432,10202,55443,53489,49962,44558,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),33965,23317,10322,49993,32491,21222,9657,51713,49718,45828,40451,
营业成本(万元),24854,16903,7576,37150,24105,15411,7187,37807,36117,34961,30280,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),396,347,177,486,211,170,99,452,462,481,278,
销售费用(万元),3483,2264,1044,4428,2956,2053,983,3780,4417,3855,4032,
管理费用(万元),4358,2973,1327,6168,4239,2820,1398,7184,6582,5360,5181,
财务费用(万元),290,236,198,502,535,330,-12,1234,1228,697,636,
资产减值损失(万元),584,595,0,1259,445,438,0,1257,913,474,44,
公允价值变动收益(万元),--,--,0,--,--,--,0,--,--,--,--,
投资收益(万元),357,271,31,438,346,233,30,340,-111,--,32,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2247,1762,630,4369,1767,1444,575,4069,3660,4134,4139,
营业外收入(万元),7,6,79,555,383,198,93,328,1251,705,2928,
营业外支出(万元),2,0,--,87,26,26,0,86,701,320,2470,
非流动资产处置损失(万元),2,0,0,63,4,4,0,10,0,1,2,
利润总额(万元),2251,1769,709,4837,2124,1616,668,4311,4210,4520,4597,
所得税费用(万元),375,267,119,845,335,239,74,680,805,737,794,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1876,1502,590,3992,1789,1376,594,3631,3405,3783,3804,
归属于母公司所有者的净利润(万元),1811,1357,578,3757,1739,1264,577,3417,3384,3782,3800,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),64,145,12,235,50,112,17,214,22,1,4,
基本每股收益,0.23,0.19,0.08,0.55,0.25,0.18,0.08,0.5,0.49,0.57,0.64,
稀释每股收益,0.23,0.19,0.08,0.55,0.25,0.18,0.08,0.5,0.49,0.57,0.64,
