报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),26536,15857,9755,3888,17717,12862,5985,1586,6681,6129,4219,1696,13622,11215,7927,3697,18522,14094,10109,4680,16290,14210,10126,4979,18427,13957,9587,5046,23949,21087,13812,21791,17188,16166,
营业收入(万元),26536,15857,9755,3888,17717,12862,5985,1586,6681,6129,4219,1696,13622,11215,7927,3697,18522,14094,10109,4680,16290,14210,10126,4979,18427,13957,9587,5046,23949,21087,13812,21791,17188,16166,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23066,15952,10024,4050,16361,10507,5900,1641,7462,5114,3636,947,8645,6537,5010,2183,11349,8607,6181,2650,10681,8521,6207,3086,12391,9103,5793,2830,15302,12680,8022,13592,10842,10732,
营业成本(万元),12582,8831,6333,2836,10781,7184,3822,1002,4430,4006,2659,1022,7666,6393,4682,2229,11040,8229,5908,2407,9147,7697,5424,2854,9277,6956,4599,2152,12647,11083,7070,10936,8738,8452,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),763,585,379,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),457,190,154,20,234,140,67,30,104,61,42,10,165,136,90,46,197,163,132,40,233,198,141,84,163,132,72,46,231,220,156,203,158,162,
销售费用(万元),1482,1051,839,173,1075,802,548,237,595,448,354,91,587,506,410,110,599,455,285,133,643,493,310,76,638,498,399,223,561,453,299,494,492,469,
管理费用(万元),7584,4952,2020,1098,3789,2406,1393,525,2065,1377,990,523,1944,1413,924,401,1910,1355,897,405,1916,1391,921,421,2028,1552,1403,557,1944,1197,741,1583,1430,1799,
财务费用(万元),-269,-88,-131,-77,-59,-108,-37,-152,-1424,-921,-552,-699,-1980,-1863,-1048,-603,-2533,-1611,-1019,-336,-1361,-1201,-532,-350,-1993,-1437,-703,-148,-110,-314,-285,384,-100,-95,
资产减值损失(万元),466,430,430,--,540,83,108,--,1692,143,143,--,263,-48,-48,--,138,16,-21,--,103,-56,-56,--,2278,1402,24,--,29,40,40,-9,123,-54,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18,22,-127,
投资收益(万元),2444,2108,1207,367,1380,996,814,536,1868,1410,914,--,1818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-39,2,21,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
