报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),279499,186840,52472,292986,193880,117776,34059,215220,129609,82346,36138,209804,142133,90639,36051,183350,124175,76664,27000,139039,95852,57852,18092,110979,72495,39600,15822,99710,66912,37365,13013,73626,55145,33928,11785,65029,45174,52923,46572,28220,
营业收入(万元),279499,186840,52472,292986,193880,117776,34059,215220,129609,82346,36138,209804,142133,90639,36051,183350,124175,76664,27000,139039,95852,57852,18092,110979,72495,39600,15822,99710,66912,37365,13013,73626,55145,33828,11753,64874,45060,52777,45480,27204,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,155,114,146,1092,1016,
营业总成本(万元),273353,180746,51436,284833,181509,110702,33013,208838,125664,78899,35283,206625,138304,87648,35483,180552,119653,74043,26613,133986,91700,55313,17880,106249,68107,37276,15137,93188,62005,34297,12191,65751,48105,29541,10758,56779,39276,46674,40289,25131,
营业成本(万元),241954,162453,44440,244795,160410,97510,27440,184075,110593,68886,30826,175868,119785,75523,29973,154441,103323,63767,22608,114694,79381,47748,14818,90748,58812,32007,13156,80721,54087,29958,10345,57424,42865,26232,9376,50350,34862,40565,34660,21433,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
